period_start,period_end_exclusive,quadkey,tile_x,tile_y,avg_d_kbps,avg_u_kbps,download_mbps,upload_mbps,avg_lat_ms,avg_lat_down_ms,avg_lat_up_ms,tests,devices,single_test_tile,centroid_in_project,service_type,operator,radio_generation,serving_cell_id,tile,source,source_url
2026-01-01,2026-04-01,1322012223120321,96.18260000000001,16.8545,10807,4675,10.807,4.675,106,1272,688,14,6,False,True,mobile,,,,"POLYGON ((96.185302734375 16.851862453216572, 96.185302734375 16.857119653918048, 96.1798095703125 16.857119653918048, 96.1798095703125 16.851862453216572, 96.185302734375 16.851862453216572))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223120322,96.17710000000001,16.849200000000003,31406,19252,31.406,19.252,181,816,1286,4,4,False,True,mobile,,,,"POLYGON ((96.1798095703125 16.846605106396304, 96.1798095703125 16.851862453216572, 96.17431640625 16.851862453216572, 96.17431640625 16.846605106396304, 96.1798095703125 16.846605106396304))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223120332,96.18799999999999,16.849200000000003,39824,9993,39.824,9.993,165,903,1196,13,3,False,True,mobile,,,,"POLYGON ((96.1907958984375 16.846605106396304, 96.1907958984375 16.851862453216572, 96.185302734375 16.851862453216572, 96.185302734375 16.846605106396304, 96.1907958984375 16.846605106396304))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121000,96.199,16.886,21486,4697,21.486,4.697,113,569,1584,1,1,True,True,mobile,,,,"POLYGON ((96.2017822265625 16.88340346423683, 96.2017822265625 16.888659787381606, 96.1962890625 16.888659787381606, 96.1962890625 16.88340346423683, 96.2017822265625 16.88340346423683))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121001,96.20450000000001,16.886,7797,4764,7.797,4.764,142,1665,3767,6,3,False,True,mobile,,,,"POLYGON ((96.207275390625 16.88340346423683, 96.207275390625 16.888659787381606, 96.2017822265625 16.888659787381606, 96.2017822265625 16.88340346423683, 96.207275390625 16.88340346423683))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121002,96.199,16.8808,47133,4744,47.133,4.744,290,831,816,2,2,False,True,mobile,,,,"POLYGON ((96.2017822265625 16.878146994732166, 96.2017822265625 16.88340346423683, 96.1962890625 16.88340346423683, 96.1962890625 16.878146994732166, 96.2017822265625 16.878146994732166))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121003,96.20450000000001,16.8808,69356,35818,69.356,35.818,75,430,908,1,1,True,True,mobile,,,,"POLYGON ((96.207275390625 16.878146994732166, 96.207275390625 16.88340346423683, 96.2017822265625 16.88340346423683, 96.2017822265625 16.878146994732166, 96.207275390625 16.878146994732166))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121012,96.21000000000001,16.8808,24602,5848,24.602,5.848,124,580,584,3,1,False,True,mobile,,,,"POLYGON ((96.2127685546875 16.878146994732166, 96.2127685546875 16.88340346423683, 96.207275390625 16.88340346423683, 96.207275390625 16.878146994732166, 96.2127685546875 16.878146994732166))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121013,96.21549999999999,16.8808,16440,22405,16.44,22.405,45,566,584,2,1,False,True,mobile,,,,"POLYGON ((96.21826171875 16.878146994732166, 96.21826171875 16.88340346423683, 96.2127685546875 16.88340346423683, 96.2127685546875 16.878146994732166, 96.21826171875 16.878146994732166))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121020,96.199,16.8755,52539,30423,52.539,30.423,132,672,1290,3,3,False,True,mobile,,,,"POLYGON ((96.2017822265625 16.87289037890778, 96.2017822265625 16.878146994732166, 96.1962890625 16.878146994732166, 96.1962890625 16.87289037890778, 96.2017822265625 16.87289037890778))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121022,96.199,16.8703,63415,2852,63.415,2.852,184,1429,4890,1,1,True,True,mobile,,,,"POLYGON ((96.2017822265625 16.867633616803843, 96.2017822265625 16.87289037890778, 96.1962890625 16.87289037890778, 96.1962890625 16.867633616803843, 96.2017822265625 16.867633616803843))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121030,96.21000000000001,16.8755,57297,40933,57.297,40.933,37,202,252,1,1,True,True,mobile,,,,"POLYGON ((96.2127685546875 16.87289037890778, 96.2127685546875 16.878146994732166, 96.207275390625 16.878146994732166, 96.207275390625 16.87289037890778, 96.2127685546875 16.87289037890778))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121103,96.2265,16.8808,12498,4989,12.498,4.989,223,1154,600,1,1,True,True,mobile,,,,"POLYGON ((96.229248046875 16.878146994732166, 96.229248046875 16.88340346423683, 96.2237548828125 16.88340346423683, 96.2237548828125 16.878146994732166, 96.229248046875 16.878146994732166))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121120,96.221,16.8755,108227,31469,108.227,31.469,67,696,652,1,1,True,True,mobile,,,,"POLYGON ((96.2237548828125 16.87289037890778, 96.2237548828125 16.878146994732166, 96.21826171875 16.878146994732166, 96.21826171875 16.87289037890778, 96.2237548828125 16.87289037890778))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121201,96.20450000000001,16.865000000000002,29892,9812,29.892,9.812,22,2050,331,2,1,False,True,mobile,,,,"POLYGON ((96.207275390625 16.862376708460538, 96.207275390625 16.867633616803843, 96.2017822265625 16.867633616803843, 96.2017822265625 16.862376708460538, 96.207275390625 16.862376708460538))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121212,96.21000000000001,16.8597,27975,18505,27.975,18.505,236,1584,2807,2,1,False,True,mobile,,,,"POLYGON ((96.2127685546875 16.857119653918048, 96.2127685546875 16.862376708460538, 96.207275390625 16.862376708460538, 96.207275390625 16.857119653918048, 96.2127685546875 16.857119653918048))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121222,96.199,16.849200000000003,40358,28381,40.358,28.381,322,763,742,7,2,False,True,mobile,,,,"POLYGON ((96.2017822265625 16.846605106396304, 96.2017822265625 16.851862453216572, 96.1962890625 16.851862453216572, 96.1962890625 16.846605106396304, 96.2017822265625 16.846605106396304))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121231,96.21549999999999,16.8545,3314,35455,3.314,35.455,58,6306,172,1,1,True,True,mobile,,,,"POLYGON ((96.21826171875 16.851862453216572, 96.21826171875 16.857119653918048, 96.2127685546875 16.857119653918048, 96.2127685546875 16.851862453216572, 96.21826171875 16.851862453216572))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121330,96.232,16.8545,55125,6050,55.125,6.05,240,1443,3347,7,1,False,True,mobile,,,,"POLYGON ((96.2347412109375 16.851862453216572, 96.2347412109375 16.857119653918048, 96.229248046875 16.857119653918048, 96.229248046875 16.851862453216572, 96.2347412109375 16.851862453216572))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223121332,96.232,16.849200000000003,135720,47535,135.72,47.535,228,6486,,1,1,True,True,mobile,,,,"POLYGON ((96.2347412109375 16.846605106396304, 96.2347412109375 16.851862453216572, 96.229248046875 16.851862453216572, 96.229248046875 16.846605106396304, 96.2347412109375 16.846605106396304))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122000,96.1551,16.844,29950,14885,29.95,14.885,109,655,1918,10,3,False,True,mobile,,,,"POLYGON ((96.1578369140625 16.841347613497447, 96.1578369140625 16.846605106396304, 96.15234375 16.846605106396304, 96.15234375 16.841347613497447, 96.1578369140625 16.841347613497447))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122002,96.1551,16.8387,638,455,0.638,0.455,75,95,210,1,1,True,True,mobile,,,,"POLYGON ((96.1578369140625 16.836089974560213, 96.1578369140625 16.841347613497447, 96.15234375 16.841347613497447, 96.15234375 16.836089974560213, 96.1578369140625 16.836089974560213))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122010,96.1661,16.844,4725,8411,4.725,8.411,53,73,360,2,2,False,True,mobile,,,,"POLYGON ((96.1688232421875 16.841347613497447, 96.1688232421875 16.846605106396304, 96.163330078125 16.846605106396304, 96.163330078125 16.841347613497447, 96.1688232421875 16.841347613497447))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122012,96.1661,16.8387,2265,17198,2.265,17.198,70,8940,,1,1,True,True,mobile,,,,"POLYGON ((96.1688232421875 16.836089974560213, 96.1688232421875 16.841347613497447, 96.163330078125 16.841347613497447, 96.163330078125 16.836089974560213, 96.1688232421875 16.836089974560213))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122013,96.1716,16.8387,52539,3007,52.539,3.007,88,,,1,1,True,True,mobile,,,,"POLYGON ((96.17431640625 16.836089974560213, 96.17431640625 16.841347613497447, 96.1688232421875 16.841347613497447, 96.1688232421875 16.836089974560213, 96.17431640625 16.836089974560213))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122020,96.1551,16.833499999999997,12947,1772,12.947,1.772,106,785,4984,2,2,False,True,mobile,,,,"POLYGON ((96.1578369140625 16.83083218962482, 96.1578369140625 16.836089974560213, 96.15234375 16.836089974560213, 96.15234375 16.83083218962482, 96.1578369140625 16.83083218962482))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122022,96.1551,16.828200000000002,17369,13968,17.369,13.968,155,1200,957,14,9,False,True,mobile,,,,"POLYGON ((96.1578369140625 16.825574258731486, 96.1578369140625 16.83083218962482, 96.15234375 16.83083218962482, 96.15234375 16.825574258731486, 96.1578369140625 16.825574258731486))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122030,96.1661,16.833499999999997,14360,17143,14.36,17.143,56,739,544,1,1,True,True,mobile,,,,"POLYGON ((96.1688232421875 16.83083218962482, 96.1688232421875 16.836089974560213, 96.163330078125 16.836089974560213, 96.163330078125 16.83083218962482, 96.1688232421875 16.83083218962482))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122031,96.1716,16.833499999999997,11481,7110,11.481,7.11,52,589,314,1,1,True,True,mobile,,,,"POLYGON ((96.17431640625 16.83083218962482, 96.17431640625 16.836089974560213, 96.1688232421875 16.836089974560213, 96.1688232421875 16.83083218962482, 96.17431640625 16.83083218962482))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122100,96.17710000000001,16.844,33555,10462,33.555,10.462,117,386,539,8,3,False,True,mobile,,,,"POLYGON ((96.1798095703125 16.841347613497447, 96.1798095703125 16.846605106396304, 96.17431640625 16.846605106396304, 96.17431640625 16.841347613497447, 96.1798095703125 16.841347613497447))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122101,96.18260000000001,16.844,18768,9237,18.768,9.237,57,686,1635,4,2,False,True,mobile,,,,"POLYGON ((96.185302734375 16.841347613497447, 96.185302734375 16.846605106396304, 96.1798095703125 16.846605106396304, 96.1798095703125 16.841347613497447, 96.185302734375 16.841347613497447))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122102,96.17710000000001,16.8387,29511,1238,29.511,1.238,71,326,196,1,1,True,True,mobile,,,,"POLYGON ((96.1798095703125 16.836089974560213, 96.1798095703125 16.841347613497447, 96.17431640625 16.841347613497447, 96.17431640625 16.836089974560213, 96.1798095703125 16.836089974560213))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122103,96.18260000000001,16.8387,19947,9682,19.947,9.682,133,756,268,3,3,False,True,mobile,,,,"POLYGON ((96.185302734375 16.836089974560213, 96.185302734375 16.841347613497447, 96.1798095703125 16.841347613497447, 96.1798095703125 16.836089974560213, 96.185302734375 16.836089974560213))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122113,96.1935,16.8387,50383,10738,50.383,10.738,149,678,793,2,2,False,True,mobile,,,,"POLYGON ((96.1962890625 16.836089974560213, 96.1962890625 16.841347613497447, 96.1907958984375 16.841347613497447, 96.1907958984375 16.836089974560213, 96.1962890625 16.836089974560213))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122120,96.17710000000001,16.833499999999997,15289,8599,15.289,8.599,193,1270,1056,2,2,False,True,mobile,,,,"POLYGON ((96.1798095703125 16.83083218962482, 96.1798095703125 16.836089974560213, 96.17431640625 16.836089974560213, 96.17431640625 16.83083218962482, 96.1798095703125 16.83083218962482))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122121,96.18260000000001,16.833499999999997,10557,822,10.557,0.822,225,1580,3562,1,1,True,True,mobile,,,,"POLYGON ((96.185302734375 16.83083218962482, 96.185302734375 16.836089974560213, 96.1798095703125 16.836089974560213, 96.1798095703125 16.83083218962482, 96.185302734375 16.83083218962482))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122123,96.18260000000001,16.828200000000002,1385,418,1.385,0.418,51,52,56,2,1,False,True,mobile,,,,"POLYGON ((96.185302734375 16.825574258731486, 96.185302734375 16.83083218962482, 96.1798095703125 16.83083218962482, 96.1798095703125 16.825574258731486, 96.185302734375 16.825574258731486))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122130,96.18799999999999,16.833499999999997,57452,25524,57.452,25.524,59,517,1297,2,1,False,True,mobile,,,,"POLYGON ((96.1907958984375 16.83083218962482, 96.1907958984375 16.836089974560213, 96.185302734375 16.836089974560213, 96.185302734375 16.83083218962482, 96.1907958984375 16.83083218962482))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122131,96.1935,16.833499999999997,10476,24438,10.476,24.438,40,683,286,1,1,True,True,mobile,,,,"POLYGON ((96.1962890625 16.83083218962482, 96.1962890625 16.836089974560213, 96.1907958984375 16.836089974560213, 96.1907958984375 16.83083218962482, 96.1962890625 16.83083218962482))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122132,96.18799999999999,16.828200000000002,92017,23436,92.017,23.436,139,722,1302,1,1,True,True,mobile,,,,"POLYGON ((96.1907958984375 16.825574258731486, 96.1907958984375 16.83083218962482, 96.185302734375 16.83083218962482, 96.185302734375 16.825574258731486, 96.1907958984375 16.825574258731486))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122133,96.1935,16.828200000000002,88931,12509,88.931,12.509,50,417,170,1,1,True,True,mobile,,,,"POLYGON ((96.1962890625 16.825574258731486, 96.1962890625 16.83083218962482, 96.1907958984375 16.83083218962482, 96.1907958984375 16.825574258731486, 96.1962890625 16.825574258731486))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122200,96.1551,16.8229,41374,10641,41.374,10.641,101,790,3283,8,3,False,True,mobile,,,,"POLYGON ((96.1578369140625 16.82031618192045, 96.1578369140625 16.825574258731486, 96.15234375 16.825574258731486, 96.15234375 16.82031618192045, 96.1578369140625 16.82031618192045))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122201,96.16060000000002,16.8229,44238,546,44.238,0.546,57,82,,1,1,True,True,mobile,,,,"POLYGON ((96.163330078125 16.82031618192045, 96.163330078125 16.825574258731486, 96.1578369140625 16.825574258731486, 96.1578369140625 16.82031618192045, 96.163330078125 16.82031618192045))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122202,96.1551,16.8177,48403,11763,48.403,11.763,161,1057,2020,4,3,False,True,mobile,,,,"POLYGON ((96.1578369140625 16.815057959231932, 96.1578369140625 16.82031618192045, 96.15234375 16.82031618192045, 96.15234375 16.815057959231932, 96.1578369140625 16.815057959231932))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122203,96.16060000000002,16.8177,10291,1464,10.291,1.464,160,1086,544,3,2,False,True,mobile,,,,"POLYGON ((96.163330078125 16.815057959231932, 96.163330078125 16.82031618192045, 96.1578369140625 16.82031618192045, 96.1578369140625 16.815057959231932, 96.163330078125 16.815057959231932))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122210,96.1661,16.8229,20699,563,20.699,0.563,65,78,,1,1,True,True,mobile,,,,"POLYGON ((96.1688232421875 16.82031618192045, 96.1688232421875 16.825574258731486, 96.163330078125 16.825574258731486, 96.163330078125 16.82031618192045, 96.1688232421875 16.82031618192045))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122212,96.1661,16.8177,43667,41965,43.667,41.965,13,727,349,1,1,True,True,mobile,,,,"POLYGON ((96.1688232421875 16.815057959231932, 96.1688232421875 16.82031618192045, 96.163330078125 16.82031618192045, 96.163330078125 16.815057959231932, 96.1688232421875 16.815057959231932))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122220,96.1551,16.812400000000004,96955,21558,96.955,21.558,51,510,2126,2,2,False,True,mobile,,,,"POLYGON ((96.1578369140625 16.809799590706184, 96.1578369140625 16.815057959231932, 96.15234375 16.815057959231932, 96.15234375 16.809799590706184, 96.1578369140625 16.809799590706184))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122222,96.1551,16.8072,37770,5416,37.77,5.416,109,444,2396,1,1,True,True,mobile,,,,"POLYGON ((96.1578369140625 16.80454107638345, 96.1578369140625 16.809799590706184, 96.15234375 16.809799590706184, 96.15234375 16.80454107638345, 96.1578369140625 16.80454107638345))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122230,96.1661,16.812400000000004,9751,8294,9.751,8.294,93,1152,541,3,2,False,True,mobile,,,,"POLYGON ((96.1688232421875 16.809799590706184, 96.1688232421875 16.815057959231932, 96.163330078125 16.815057959231932, 96.163330078125 16.809799590706184, 96.1688232421875 16.809799590706184))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122232,96.1661,16.8072,4118,247,4.118,0.247,96,1083,,1,1,True,True,mobile,,,,"POLYGON ((96.1688232421875 16.80454107638345, 96.1688232421875 16.809799590706184, 96.163330078125 16.809799590706184, 96.163330078125 16.80454107638345, 96.1688232421875 16.80454107638345))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122233,96.1716,16.8072,23898,17309,23.898,17.309,15,801,989,1,1,True,True,mobile,,,,"POLYGON ((96.17431640625 16.80454107638345, 96.17431640625 16.809799590706184, 96.1688232421875 16.809799590706184, 96.1688232421875 16.80454107638345, 96.17431640625 16.80454107638345))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122301,96.18260000000001,16.8229,54843,5018,54.843,5.018,73,726,4799,2,2,False,True,mobile,,,,"POLYGON ((96.185302734375 16.82031618192045, 96.185302734375 16.825574258731486, 96.1798095703125 16.825574258731486, 96.1798095703125 16.82031618192045, 96.185302734375 16.82031618192045))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122302,96.17710000000001,16.8177,26343,38539,26.343,38.539,139,1088,1946,2,1,False,True,mobile,,,,"POLYGON ((96.1798095703125 16.815057959231932, 96.1798095703125 16.82031618192045, 96.17431640625 16.82031618192045, 96.17431640625 16.815057959231932, 96.1798095703125 16.815057959231932))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122303,96.18260000000001,16.8177,8354,6247,8.354,6.247,234,1099,483,2,1,False,True,mobile,,,,"POLYGON ((96.185302734375 16.815057959231932, 96.185302734375 16.82031618192045, 96.1798095703125 16.82031618192045, 96.1798095703125 16.815057959231932, 96.185302734375 16.815057959231932))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122312,96.18799999999999,16.8177,57126,13574,57.126,13.574,148,468,169,3,1,False,True,mobile,,,,"POLYGON ((96.1907958984375 16.815057959231932, 96.1907958984375 16.82031618192045, 96.185302734375 16.82031618192045, 96.185302734375 16.815057959231932, 96.1907958984375 16.815057959231932))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122313,96.1935,16.8177,43167,32920,43.167,32.92,88,497,994,1,1,True,True,mobile,,,,"POLYGON ((96.1962890625 16.815057959231932, 96.1962890625 16.82031618192045, 96.1907958984375 16.82031618192045, 96.1907958984375 16.815057959231932, 96.1962890625 16.815057959231932))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
2026-01-01,2026-04-01,1322012223122320,96.17710000000001,16.812400000000004,14611,12209,14.611,12.209,130,786,977,6,4,False,True,mobile,,,,"POLYGON ((96.1798095703125 16.809799590706184, 96.1798095703125 16.815057959231932, 96.17431640625 16.815057959231932, 96.17431640625 16.809799590706184, 96.1798095703125 16.809799590706184))",Ookla Open Data,https://ookla-open-data.s3.amazonaws.com/parquet/performance/type=mobile/year=2026/quarter=1/2026-01-01_performance_mobile_tiles.parquet
