tower_id,adm3_name,analysis_area,adm2_pcode,lat,lon,flood_history_score,flood_frequency,elevation_m,slope_deg,elevation_risk,slope_risk
1370,Dagon Myothit (North),Yangon City,MMR013D002,16.867447,96.188049,0.0,0.0,7.0,2.862392,0.824999988079071,0.42752158641815186
1371,Dagon Myothit (North),Yangon City,MMR013D002,16.867446899414,96.20246887207,0.0,0.0,8.0,2.2111168,0.800000011920929,0.5577766299247742
1372,Dagon Myothit (North),Yangon City,MMR013D002,16.867905,96.192856,0.0,0.0,9.0,1.3808141,0.7749999761581421,0.7238371968269348
1373,Dagon Myothit (North),Yangon City,MMR013D002,16.86882019043,96.177749633789,0.0,0.0,8.0,3.138737,0.800000011920929,0.37225258350372314
1374,Dagon Myothit (North),Yangon City,MMR013D002,16.86882019043,96.188735961914,0.0,0.0,7.0,0.0,0.824999988079071,1.0
1375,Dagon Myothit (North),Yangon City,MMR013D002,16.86882019043,96.19010925293,0.0,0.0,9.0,1.9091437,0.7749999761581421,0.6181712746620178
1376,Dagon Myothit (North),Yangon City,MMR013D002,16.86882019043,96.192855834961,0.0,0.0,11.0,1.3808141,0.7250000238418579,0.7238371968269348
1377,Dagon Myothit (North),Yangon City,MMR013D002,16.86882019043,96.205215454102,0.0,0.0,10.0,1.3808141,0.75,0.7238371968269348
1378,Dagon Myothit (North),Yangon City,MMR013D002,16.86882019043,96.207962036133,0.0,0.0,8.0,2.760026,0.800000011920929,0.44799482822418213
1379,Dagon Myothit (North),Yangon City,MMR013D002,16.869507,96.190109,0.0,0.0,8.0,0.9548369,0.800000011920929,0.8090326189994812
1380,Dagon Myothit (North),Yangon City,MMR013D002,16.870193481445,96.177749633789,0.0,0.0,8.0,2.153755,0.800000011920929,0.5692490339279175
1381,Dagon Myothit (North),Yangon City,MMR013D002,16.870193481445,96.181869506836,0.0,0.0,9.0,4.415667,0.7749999761581421,0.1168665885925293
1382,Dagon Myothit (North),Yangon City,MMR013D002,16.870193,96.183243,0.0,0.0,11.0,2.2111168,0.7250000238418579,0.5577766299247742
1383,Dagon Myothit (North),Yangon City,MMR013D002,16.870193481445,96.19010925293,0.0,0.0,10.0,0.9548369,0.75,0.8090326189994812
1384,Dagon Myothit (North),Yangon City,MMR013D002,16.870193481445,96.191482543945,0.0,0.0,9.0,1.3808141,0.7749999761581421,0.7238371968269348
1385,Dagon Myothit (North),Yangon City,MMR013D002,16.870193481445,96.194229125977,0.0,0.0,8.0,4.8412433,0.800000011920929,0.03175133466720581
1386,Dagon Myothit (North),Yangon City,MMR013D002,16.870193481445,96.201095581055,0.0,0.0,8.0,2.760026,0.800000011920929,0.44799482822418213
1387,Dagon Myothit (North),Yangon City,MMR013D002,16.870193481445,96.207962036133,0.0,0.0,9.0,0.9976483,0.7749999761581421,0.8004703521728516
1388,Dagon Myothit (North),Yangon City,MMR013D002,16.870193481445,96.221694946289,0.0,0.0,9.0,0.9976483,0.7749999761581421,0.8004703521728516
1389,Dagon Myothit (North),Yangon City,MMR013D002,16.870193481445,96.223068237305,0.0,0.0,10.0,0.9548369,0.75,0.8090326189994812
1390,Dagon Myothit (North),Yangon City,MMR013D002,16.87088,96.192856,0.0,0.0,7.0,0.9548369,0.824999988079071,0.8090326189994812
1391,Dagon Myothit (North),Yangon City,MMR013D002,16.871566772461,96.176376342773,0.0,0.0,7.0,1.9091437,0.824999988079071,0.6181712746620178
1392,Dagon Myothit (North),Yangon City,MMR013D002,16.871566772461,96.184616088867,0.0,0.0,9.0,2.153755,0.7749999761581421,0.5692490339279175
1393,Dagon Myothit (North),Yangon City,MMR013D002,16.871566772461,96.191482543945,0.0,0.0,7.0,0.0,0.824999988079071,1.0
1394,Dagon Myothit (North),Yangon City,MMR013D002,16.871566772461,96.192855834961,0.0,0.0,6.0,0.9548369,0.8500000238418579,0.8090326189994812
1395,Dagon Myothit (North),Yangon City,MMR013D002,16.871566772461,96.194229125977,0.0,0.0,6.0,2.862392,0.8500000238418579,0.42752158641815186
1396,Dagon Myothit (North),Yangon City,MMR013D002,16.871566772461,96.195602416992,0.0,0.0,10.0,1.3808141,0.75,0.7238371968269348
1397,Dagon Myothit (North),Yangon City,MMR013D002,16.871566772461,96.22444152832,0.0,0.0,6.0,1.9091437,0.8500000238418579,0.6181712746620178
1398,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.175003051758,0.0,0.0,5.0,3.138737,0.875,0.37225258350372314
1399,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.176376342773,0.0,0.0,5.0,2.153755,0.875,0.5692490339279175
1400,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.177749633789,0.0,0.0,5.0,1.3808141,0.875,0.7238371968269348
1401,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.179122924805,0.0,0.0,8.0,2.2111168,0.800000011920929,0.5577766299247742
1402,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.187362670898,0.0,0.0,10.0,3.4869568,0.75,0.3026086091995239
1403,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.192855834961,0.0,0.0,9.0,1.3808141,0.7749999761581421,0.7238371968269348
1404,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.195602416992,0.0,0.0,10.0,0.9976483,0.75,0.8004703521728516
1405,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.196975708008,0.0,0.0,7.0,0.9548369,0.824999988079071,0.8090326189994812
1406,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.198348999023,0.0,0.0,7.0,0.9976483,0.824999988079071,0.8004703521728516
1407,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.199722290039,0.0,0.0,7.0,0.9548369,0.824999988079071,0.8090326189994812
1408,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.203842163086,0.0,0.0,5.0,3.138737,0.875,0.37225258350372314
1409,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.21208190918,0.0,0.0,5.0,1.9946922,0.875,0.6010615825653076
1410,Dagon Myothit (North),Yangon City,MMR013D002,16.872940063477,96.220321655273,0.0,0.0,8.0,2.153755,0.800000011920929,0.5692490339279175
1411,Dagon Myothit (North),Yangon City,MMR013D002,16.873293,96.206421,0.0,0.0,8.0,0.9548369,0.800000011920929,0.8090326189994812
1412,Dagon Myothit (North),Yangon City,MMR013D002,16.874313354492,96.173629760742,0.0,0.0,11.0,2.2111168,0.7250000238418579,0.5577766299247742
1413,Dagon Myothit (North),Yangon City,MMR013D002,16.874313354492,96.175003051758,0.0,0.0,5.0,2.153755,0.875,0.5692490339279175
1414,Dagon Myothit (North),Yangon City,MMR013D002,16.874313354492,96.196975708008,0.0,0.0,6.0,0.9976483,0.8500000238418579,0.8004703521728516
1415,Dagon Myothit (North),Yangon City,MMR013D002,16.874313354492,96.198348999023,0.0,0.0,8.0,0.0,0.800000011920929,1.0
1416,Dagon Myothit (North),Yangon City,MMR013D002,16.874313354492,96.199722290039,0.0,0.0,7.0,2.760026,0.824999988079071,0.44799482822418213
1417,Dagon Myothit (North),Yangon City,MMR013D002,16.874313354492,96.206588745117,0.0,0.0,10.0,3.0307229,0.75,0.3938554525375366
1418,Dagon Myothit (North),Yangon City,MMR013D002,16.874313354492,96.207962036133,0.0,0.0,3.0,3.138737,0.925000011920929,0.37225258350372314
1419,Dagon Myothit (North),Yangon City,MMR013D002,16.874313,96.210022,0.0,0.0,6.0,2.153755,0.8500000238418579,0.5692490339279175
1420,Dagon Myothit (North),Yangon City,MMR013D002,16.874313354492,96.218948364258,0.0,0.0,2.0,1.3808141,0.949999988079071,0.7238371968269348
1421,Dagon Myothit (North),Yangon City,MMR013D002,16.874313354492,96.220321655273,0.0,0.0,9.0,1.3808141,0.7749999761581421,0.7238371968269348
1422,Dagon Myothit (North),Yangon City,MMR013D002,16.874771,96.198807,0.0,0.0,8.0,2.2111168,0.800000011920929,0.5577766299247742
1423,Dagon Myothit (North),Yangon City,MMR013D002,16.875059,96.184386,0.0,0.0,7.0,3.0307229,0.824999988079071,0.3938554525375366
1424,Dagon Myothit (North),Yangon City,MMR013D002,16.875686645508,96.172256469727,0.0,0.0,11.0,4.3014402,0.7250000238418579,0.13971197605133057
1425,Dagon Myothit (North),Yangon City,MMR013D002,16.875686645508,96.173629760742,0.0,0.0,8.0,0.9548369,0.800000011920929,0.8090326189994812
1426,Dagon Myothit (North),Yangon City,MMR013D002,16.875686645508,96.181869506836,0.0,0.0,7.0,2.760026,0.824999988079071,0.44799482822418213
1427,Dagon Myothit (North),Yangon City,MMR013D002,16.875686645508,96.19010925293,0.0,0.0,7.0,2.153755,0.824999988079071,0.5692490339279175
1428,Dagon Myothit (North),Yangon City,MMR013D002,16.875686645508,96.191482543945,0.0,0.0,11.0,0.9976483,0.7250000238418579,0.8004703521728516
1429,Dagon Myothit (North),Yangon City,MMR013D002,16.875686645508,96.196975708008,0.0,0.0,9.0,1.3808141,0.7749999761581421,0.7238371968269348
1430,Dagon Myothit (North),Yangon City,MMR013D002,16.875686645508,96.20246887207,0.0,0.0,9.0,2.2111168,0.7749999761581421,0.5577766299247742
1431,Dagon Myothit (North),Yangon City,MMR013D002,16.875686645508,96.203842163086,0.0,0.0,8.0,0.9548369,0.800000011920929,0.8090326189994812
1432,Dagon Myothit (North),Yangon City,MMR013D002,16.875686645508,96.205215454102,0.0,0.0,10.0,0.9976483,0.75,0.8004703521728516
1433,Dagon Myothit (North),Yangon City,MMR013D002,16.875985,96.19225,0.0,0.0,10.0,2.153755,0.75,0.5692490339279175
1434,Dagon Myothit (North),Yangon City,MMR013D002,16.875992,96.172531,0.0,0.0,8.0,6.437088,0.800000011920929,0.0
1435,Dagon Myothit (North),Yangon City,MMR013D002,16.876014,96.171623,0.0,0.0,9.0,2.153755,0.7749999761581421,0.5692490339279175
1436,Dagon Myothit (North),Yangon City,MMR013D002,16.876176,96.184906,0.0,0.0,10.0,3.5461073,0.75,0.2907785177230835
1437,Dagon Myothit (North),Yangon City,MMR013D002,16.876262,96.191954,0.0,0.0,10.0,1.9946922,0.75,0.6010615825653076
1438,Dagon Myothit (North),Yangon City,MMR013D002,16.876272,96.19165,0.0,0.0,9.0,2.2111168,0.7749999761581421,0.5577766299247742
1439,Dagon Myothit (North),Yangon City,MMR013D002,16.87629,96.191959,0.0,0.0,10.0,1.9091437,0.75,0.6181712746620178
1440,Dagon Myothit (North),Yangon City,MMR013D002,16.876699,96.192326,0.0,0.0,6.0,2.760026,0.8500000238418579,0.44799482822418213
1441,Dagon Myothit (North),Yangon City,MMR013D002,16.877059936523,96.172256469727,0.0,0.0,7.0,1.3808141,0.824999988079071,0.7238371968269348
1442,Dagon Myothit (North),Yangon City,MMR013D002,16.877059936523,96.176376342773,0.0,0.0,6.0,2.2111168,0.8500000238418579,0.5577766299247742
1443,Dagon Myothit (North),Yangon City,MMR013D002,16.877059936523,96.181869506836,0.0,0.0,8.0,0.9976483,0.800000011920929,0.8004703521728516
1444,Dagon Myothit (North),Yangon City,MMR013D002,16.877059936523,96.191482543945,0.0,0.0,6.0,1.3808141,0.8500000238418579,0.7238371968269348
1445,Dagon Myothit (North),Yangon City,MMR013D002,16.877059936523,96.203842163086,0.0,0.0,9.0,1.9946922,0.7749999761581421,0.6010615825653076
1446,Dagon Myothit (North),Yangon City,MMR013D002,16.877059936523,96.205215454102,0.0,0.0,7.0,2.2111168,0.824999988079071,0.5577766299247742
1447,Dagon Myothit (North),Yangon City,MMR013D002,16.877059936523,96.207962036133,0.0,0.0,6.0,1.9946922,0.8500000238418579,0.6010615825653076
1448,Dagon Myothit (North),Yangon City,MMR013D002,16.877193,96.185372,0.0,0.0,6.0,1.9946922,0.8500000238418579,0.6010615825653076
1449,Dagon Myothit (North),Yangon City,MMR013D002,16.877747,96.207962,0.0,0.0,9.0,3.4869568,0.7749999761581421,0.3026086091995239
1450,Dagon Myothit (North),Yangon City,MMR013D002,16.877975,96.189652,0.0,0.0,8.0,1.9946922,0.800000011920929,0.6010615825653076
1451,Dagon Myothit (North),Yangon City,MMR013D002,16.878433227539,96.170883178711,0.0,0.0,7.0,1.3808141,0.824999988079071,0.7238371968269348
1452,Dagon Myothit (North),Yangon City,MMR013D002,16.878433227539,96.183242797852,0.0,0.0,7.0,0.0,0.824999988079071,1.0
1453,Dagon Myothit (North),Yangon City,MMR013D002,16.878433227539,96.19010925293,0.0,0.0,8.0,0.0,0.800000011920929,1.0
1454,Dagon Myothit (North),Yangon City,MMR013D002,16.878433227539,96.203842163086,0.0,0.0,7.0,0.9976483,0.824999988079071,0.8004703521728516
1455,Dagon Myothit (North),Yangon City,MMR013D002,16.878433227539,96.207962036133,0.0,0.0,9.0,2.153755,0.7749999761581421,0.5692490339279175
1456,Dagon Myothit (North),Yangon City,MMR013D002,16.879465,96.195297,0.0,0.0,8.0,2.153755,0.800000011920929,0.5692490339279175
1457,Dagon Myothit (North),Yangon City,MMR013D002,16.879806518555,96.170883178711,0.0,0.0,6.0,1.3808141,0.8500000238418579,0.7238371968269348
1458,Dagon Myothit (North),Yangon City,MMR013D002,16.879806518555,96.176376342773,0.0,0.0,8.0,1.3808141,0.800000011920929,0.7238371968269348
1459,Dagon Myothit (North),Yangon City,MMR013D002,16.879806518555,96.188735961914,0.0,0.0,11.0,2.2111168,0.7250000238418579,0.5577766299247742
1460,Dagon Myothit (North),Yangon City,MMR013D002,16.879806518555,96.199722290039,0.0,0.0,10.0,2.9905288,0.75,0.401894211769104
1461,Dagon Myothit (North),Yangon City,MMR013D002,16.879806518555,96.20246887207,0.0,0.0,8.0,2.9905288,0.800000011920929,0.401894211769104
1462,Dagon Myothit (North),Yangon City,MMR013D002,16.879806518555,96.203842163086,0.0,0.0,11.0,4.415667,0.7250000238418579,0.1168665885925293
1463,Dagon Myothit (North),Yangon City,MMR013D002,16.879806518555,96.207962036133,0.0,0.0,3.0,1.3808141,0.925000011920929,0.7238371968269348
1464,Dagon Myothit (North),Yangon City,MMR013D002,16.879806518555,96.209335327148,0.0,0.0,5.0,0.9976483,0.875,0.8004703521728516
1465,Dagon Myothit (North),Yangon City,MMR013D002,16.880493,96.195602,0.0,0.0,8.0,1.9091437,0.800000011920929,0.6181712746620178
1466,Dagon Myothit (North),Yangon City,MMR013D002,16.880493,96.196289,0.0,0.0,8.0,0.0,0.800000011920929,1.0
1467,Dagon Myothit (North),Yangon City,MMR013D002,16.88117980957,96.169509887695,0.0,0.0,6.0,3.5461073,0.8500000238418579,0.2907785177230835
1468,Dagon Myothit (North),Yangon City,MMR013D002,16.88117980957,96.177749633789,0.0,0.0,5.0,1.3808141,0.875,0.7238371968269348
1469,Dagon Myothit (North),Yangon City,MMR013D002,16.88117980957,96.185989379883,0.0,0.0,9.0,1.3808141,0.7749999761581421,0.7238371968269348
1470,Dagon Myothit (North),Yangon City,MMR013D002,16.88117980957,96.187362670898,0.0,0.0,7.0,2.2111168,0.824999988079071,0.5577766299247742
1471,Dagon Myothit (North),Yangon City,MMR013D002,16.88117980957,96.188735961914,0.0,0.0,6.0,0.0,0.8500000238418579,1.0
1472,Dagon Myothit (North),Yangon City,MMR013D002,16.88117980957,96.20246887207,0.0,0.0,5.0,3.138737,0.875,0.37225258350372314
1473,Dagon Myothit (North),Yangon City,MMR013D002,16.882553,96.16127,0.0,0.0,9.0,7.2845483,0.7749999761581421,0.0
1474,Dagon Myothit (North),Yangon City,MMR013D002,16.882553100586,96.169509887695,0.0,0.0,8.0,1.3808141,0.800000011920929,0.7238371968269348
1475,Dagon Myothit (North),Yangon City,MMR013D002,16.882553100586,96.177749633789,0.0,0.0,4.0,1.9946922,0.8999999761581421,0.6010615825653076
1476,Dagon Myothit (North),Yangon City,MMR013D002,16.882553100586,96.179122924805,0.0,0.0,7.0,0.9976483,0.824999988079071,0.8004703521728516
1477,Dagon Myothit (North),Yangon City,MMR013D002,16.882553100586,96.187362670898,0.0,0.0,7.0,0.9976483,0.824999988079071,0.8004703521728516
1478,Dagon Myothit (North),Yangon City,MMR013D002,16.882553100586,96.201095581055,0.0,0.0,8.0,1.9946922,0.800000011920929,0.6010615825653076
1479,Dagon Myothit (North),Yangon City,MMR013D002,16.882553,96.203156,0.0,0.0,6.0,2.760026,0.8500000238418579,0.44799482822418213
1480,Dagon Myothit (North),Yangon City,MMR013D002,16.882784,96.182693,0.0,0.0,3.0,3.8140574,0.925000011920929,0.23718851804733276
1481,Dagon Myothit (North),Yangon City,MMR013D002,16.88307,96.187225,0.0,0.0,8.0,0.9976483,0.800000011920929,0.8004703521728516
1482,Dagon Myothit (North),Yangon City,MMR013D002,16.883375,96.198886,0.0,0.0,8.0,2.862392,0.800000011920929,0.42752158641815186
1483,Dagon Myothit (North),Yangon City,MMR013D002,16.883583,96.195602,0.0,0.0,9.0,3.4869568,0.7749999761581421,0.3026086091995239
1484,Dagon Myothit (North),Yangon City,MMR013D002,16.883926391602,96.16813659668,0.0,0.0,7.0,0.9976483,0.824999988079071,0.8004703521728516
1485,Dagon Myothit (North),Yangon City,MMR013D002,16.883926391602,96.177749633789,0.0,0.0,5.0,1.9091437,0.875,0.6181712746620178
1486,Dagon Myothit (North),Yangon City,MMR013D002,16.883926391602,96.179122924805,0.0,0.0,5.0,1.3808141,0.875,0.7238371968269348
1487,Dagon Myothit (North),Yangon City,MMR013D002,16.883926391602,96.187362670898,0.0,0.0,9.0,1.3808141,0.7749999761581421,0.7238371968269348
1488,Dagon Myothit (North),Yangon City,MMR013D002,16.883926391602,96.201095581055,0.0,0.0,9.0,1.9946922,0.7749999761581421,0.6010615825653076
1489,Dagon Myothit (North),Yangon City,MMR013D002,16.883926391602,96.20246887207,0.0,0.0,7.0,1.3808141,0.824999988079071,0.7238371968269348
1490,Dagon Myothit (North),Yangon City,MMR013D002,16.8853,96.162643,0.0,0.0,6.0,6.8722596,0.8500000238418579,0.0
1491,Dagon Myothit (North),Yangon City,MMR013D002,16.885299682617,96.164016723633,0.0,0.0,7.0,2.2111168,0.824999988079071,0.5577766299247742
1492,Dagon Myothit (North),Yangon City,MMR013D002,16.885299682617,96.165390014648,0.0,0.0,5.0,2.153755,0.875,0.5692490339279175
1493,Dagon Myothit (North),Yangon City,MMR013D002,16.885299682617,96.166763305664,0.0,0.0,10.0,3.5461073,0.75,0.2907785177230835
1494,Dagon Myothit (North),Yangon City,MMR013D002,16.885299682617,96.177749633789,0.0,0.0,9.0,0.9976483,0.7749999761581421,0.8004703521728516
1495,Dagon Myothit (North),Yangon City,MMR013D002,16.885299682617,96.179122924805,0.0,0.0,5.0,1.3808141,0.875,0.7238371968269348
1496,Dagon Myothit (North),Yangon City,MMR013D002,16.885299682617,96.199722290039,0.0,0.0,8.0,2.862392,0.800000011920929,0.42752158641815186
1497,Dagon Myothit (North),Yangon City,MMR013D002,16.885986,96.168137,0.0,0.0,7.0,1.9946922,0.824999988079071,0.6010615825653076
1498,Dagon Myothit (North),Yangon City,MMR013D002,16.886351,96.176788,0.0,0.0,7.0,1.3808141,0.824999988079071,0.7238371968269348
1499,Dagon Myothit (North),Yangon City,MMR013D002,16.886576,96.178719,0.0,0.0,5.0,1.9091437,0.875,0.6181712746620178
1500,Dagon Myothit (North),Yangon City,MMR013D002,16.886673,96.16127,0.0,0.0,11.0,1.3808141,0.7250000238418579,0.7238371968269348
1501,Dagon Myothit (North),Yangon City,MMR013D002,16.886672973633,96.164016723633,0.0,0.0,7.0,1.9946922,0.824999988079071,0.6010615825653076
1502,Dagon Myothit (North),Yangon City,MMR013D002,16.886672973633,96.165390014648,0.0,0.0,7.0,0.0,0.824999988079071,1.0
1503,Dagon Myothit (North),Yangon City,MMR013D002,16.886672973633,96.166763305664,0.0,0.0,6.0,1.3808141,0.8500000238418579,0.7238371968269348
1504,Dagon Myothit (North),Yangon City,MMR013D002,16.886672973633,96.169509887695,0.0,0.0,5.0,0.9548369,0.875,0.8090326189994812
1505,Dagon Myothit (North),Yangon City,MMR013D002,16.886672973633,96.170883178711,0.0,0.0,6.0,3.5461073,0.8500000238418579,0.2907785177230835
1506,Dagon Myothit (North),Yangon City,MMR013D002,16.886672973633,96.176376342773,0.0,0.0,8.0,2.153755,0.800000011920929,0.5692490339279175
1507,Dagon Myothit (North),Yangon City,MMR013D002,16.886672973633,96.179122924805,0.0,0.0,8.0,1.3808141,0.800000011920929,0.7238371968269348
1508,Dagon Myothit (North),Yangon City,MMR013D002,16.886672973633,96.184616088867,0.0,0.0,8.0,1.9091437,0.800000011920929,0.6181712746620178
1509,Dagon Myothit (North),Yangon City,MMR013D002,16.886672973633,96.199722290039,0.0,0.0,10.0,6.0397077,0.75,0.0
1510,Dagon Myothit (North),Yangon City,MMR013D002,16.887222,96.164841,0.0,0.0,6.0,2.760026,0.8500000238418579,0.44799482822418213
1511,Dagon Myothit (North),Yangon City,MMR013D002,16.88736,96.199036,0.0,0.0,9.0,6.2587476,0.7749999761581421,0.0
1512,Dagon Myothit (North),Yangon City,MMR013D002,16.887724,96.179153,0.0,0.0,8.0,2.2111168,0.800000011920929,0.5577766299247742
1513,Dagon Myothit (North),Yangon City,MMR013D002,16.888046264648,96.162643432617,0.0,0.0,8.0,5.3264294,0.800000011920929,0.0
1514,Dagon Myothit (North),Yangon City,MMR013D002,16.888046264648,96.164016723633,0.0,0.0,11.0,2.9905288,0.7250000238418579,0.401894211769104
1515,Dagon Myothit (North),Yangon City,MMR013D002,16.888046264648,96.172256469727,0.0,0.0,9.0,0.9976483,0.7749999761581421,0.8004703521728516
1516,Dagon Myothit (North),Yangon City,MMR013D002,16.888046264648,96.173629760742,0.0,0.0,7.0,2.153755,0.824999988079071,0.5692490339279175
1517,Dagon Myothit (North),Yangon City,MMR013D002,16.888046264648,96.177749633789,0.0,0.0,8.0,1.9091437,0.800000011920929,0.6181712746620178
1518,Dagon Myothit (North),Yangon City,MMR013D002,16.888046264648,96.198348999023,0.0,0.0,6.0,0.9976483,0.8500000238418579,0.8004703521728516
1519,Dagon Myothit (North),Yangon City,MMR013D002,16.888635,96.173187,0.0,0.0,6.0,2.153755,0.8500000238418579,0.5692490339279175
1520,Dagon Myothit (North),Yangon City,MMR013D002,16.889097,96.181519,0.0,0.0,8.0,1.3808141,0.800000011920929,0.7238371968269348
1521,Dagon Myothit (North),Yangon City,MMR013D002,16.889384,96.174617,0.0,0.0,7.0,0.0,0.824999988079071,1.0
1522,Dagon Myothit (North),Yangon City,MMR013D002,16.889419555664,96.162643432617,0.0,0.0,7.0,6.2581224,0.824999988079071,0.0
1523,Dagon Myothit (North),Yangon City,MMR013D002,16.889419555664,96.175003051758,0.0,0.0,7.0,0.9976483,0.824999988079071,0.8004703521728516
1524,Dagon Myothit (North),Yangon City,MMR013D002,16.889419555664,96.181869506836,0.0,0.0,8.0,0.9976483,0.800000011920929,0.8004703521728516
1525,Dagon Myothit (North),Yangon City,MMR013D002,16.889419555664,96.183242797852,0.0,0.0,8.0,1.9946922,0.800000011920929,0.6010615825653076
1526,Dagon Myothit (North),Yangon City,MMR013D002,16.889419555664,96.196975708008,0.0,0.0,10.0,2.153755,0.75,0.5692490339279175
1527,Dagon Myothit (North),Yangon City,MMR013D002,16.889419555664,96.198348999023,0.0,0.0,4.0,4.8412433,0.8999999761581421,0.03175133466720581
1528,Dagon Myothit (North),Yangon City,MMR013D002,16.89045,96.17569,0.0,0.0,9.0,2.2111168,0.7749999761581421,0.5577766299247742
1529,Dagon Myothit (North),Yangon City,MMR013D002,16.89079284668,96.176376342773,0.0,0.0,6.0,2.2111168,0.8500000238418579,0.5577766299247742
1530,Dagon Myothit (North),Yangon City,MMR013D002,16.89079284668,96.177749633789,0.0,0.0,7.0,2.862392,0.824999988079071,0.42752158641815186
1531,Dagon Myothit (North),Yangon City,MMR013D002,16.89079284668,96.196975708008,0.0,0.0,8.0,2.153755,0.800000011920929,0.5692490339279175
1532,Dagon Myothit (North),Yangon City,MMR013D002,16.891346,96.190987,0.0,0.0,8.0,0.0,0.800000011920929,1.0
1533,Dagon Myothit (North),Yangon City,MMR013D002,16.891491,96.178741,0.0,0.0,9.0,0.9548369,0.7749999761581421,0.8090326189994812
1534,Dagon Myothit (North),Yangon City,MMR013D002,16.891724,96.190659,0.0,0.0,8.0,2.862392,0.800000011920929,0.42752158641815186
1535,Dagon Myothit (North),Yangon City,MMR013D002,16.891823,96.197319,0.0,0.0,7.0,2.2111168,0.824999988079071,0.5577766299247742
1536,Dagon Myothit (North),Yangon City,MMR013D002,16.891991,96.19397,0.0,0.0,9.0,1.9946922,0.7749999761581421,0.6010615825653076
1537,Dagon Myothit (North),Yangon City,MMR013D002,16.892073,96.194306,0.0,0.0,8.0,1.3808141,0.800000011920929,0.7238371968269348
1538,Dagon Myothit (North),Yangon City,MMR013D002,16.892154,96.194637,0.0,0.0,8.0,0.0,0.800000011920929,1.0
1539,Dagon Myothit (North),Yangon City,MMR013D002,16.892166137695,96.175003051758,0.0,0.0,7.0,3.0307229,0.824999988079071,0.3938554525375366
1540,Dagon Myothit (North),Yangon City,MMR013D002,16.892166,96.178436,0.0,0.0,6.0,2.153755,0.8500000238418579,0.5692490339279175
1541,Dagon Myothit (North),Yangon City,MMR013D002,16.892166137695,96.18049621582,0.0,0.0,7.0,3.8140574,0.824999988079071,0.23718851804733276
1542,Dagon Myothit (North),Yangon City,MMR013D002,16.892166137695,96.191482543945,0.0,0.0,6.0,0.9548369,0.8500000238418579,0.8090326189994812
1543,Dagon Myothit (North),Yangon City,MMR013D002,16.892166137695,96.192855834961,0.0,0.0,8.0,2.153755,0.800000011920929,0.5692490339279175
1544,Dagon Myothit (North),Yangon City,MMR013D002,16.892166137695,96.196975708008,0.0,0.0,4.0,2.2111168,0.8999999761581421,0.5577766299247742
1545,Dagon Myothit (North),Yangon City,MMR013D002,16.892302,96.180893,0.0,0.0,9.0,3.9845605,0.7749999761581421,0.2030879259109497
1546,Dagon Myothit (North),Yangon City,MMR013D002,16.89267,96.191763,0.0,0.0,8.0,4.7636194,0.800000011920929,0.04727613925933838
1547,Dagon Myothit (North),Yangon City,MMR013D002,16.893143,96.192314,0.0,0.0,9.0,4.096654,0.7749999761581421,0.18066918849945068
1548,Dagon Myothit (North),Yangon City,MMR013D002,16.893539428711,96.181869506836,0.0,0.0,3.0,0.0,0.925000011920929,1.0
1549,Dagon Myothit (North),Yangon City,MMR013D002,16.893539428711,96.183242797852,0.0,0.0,8.0,1.3808141,0.800000011920929,0.7238371968269348
1550,Dagon Myothit (North),Yangon City,MMR013D002,16.893539428711,96.184616088867,0.0,0.0,8.0,2.9905288,0.800000011920929,0.401894211769104
1551,Dagon Myothit (North),Yangon City,MMR013D002,16.893539428711,96.192855834961,0.0,0.0,10.0,4.9007516,0.75,0.019849658012390137
1552,Dagon Myothit (North),Yangon City,MMR013D002,16.894194,96.19397,0.0,0.0,8.0,0.9548369,0.800000011920929,0.8090326189994812
1553,Dagon Myothit (North),Yangon City,MMR013D002,16.894569,96.193543,0.0,0.0,9.0,0.9548369,0.7749999761581421,0.8090326189994812
1554,Dagon Myothit (North),Yangon City,MMR013D002,16.894698,96.180061,0.0,0.0,6.0,3.138737,0.8500000238418579,0.37225258350372314
1555,Dagon Myothit (North),Yangon City,MMR013D002,16.894751,96.193806,0.0,0.0,10.0,1.3808141,0.75,0.7238371968269348
1556,Dagon Myothit (North),Yangon City,MMR013D002,16.894912719727,96.184616088867,0.0,0.0,8.0,0.9976483,0.800000011920929,0.8004703521728516
1557,Dagon Myothit (North),Yangon City,MMR013D002,16.894912719727,96.185989379883,0.0,0.0,8.0,0.0,0.800000011920929,1.0
1558,Dagon Myothit (North),Yangon City,MMR013D002,16.894912719727,96.188735961914,0.0,0.0,5.0,5.1608467,0.875,0.0
