adm3_name,lat_r,lon_r,lat,lon,cell_count,radios,networks,max_range_m,nearest_other_site_km,isolation_score,earthquake_raw,cyclone_raw,earthquake_score,cyclone_score,flood_score,historical_hazard_score,legacy_score
Botahtaung,16.76857,96.16539,16.768569946289,96.165390014648,3,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.08467558734865985,0.2570494328520434,145.54602541618954,0.06873448355587075,0.6232329542254795,1.0,0.0,0.6797480110916576,0.55
Botahtaung,16.76857,96.16676,16.768569946289,96.166763305664,2,UMTS,"MPT, Telenor",1000,0.05092138474668366,0.15453772492566928,145.506222817461,0.06875375938633911,0.6214117747324526,1.0,0.0,0.6782000085225847,0.55
Botahtaung,16.76857,96.16951,16.768569946289,96.169509887695,1,UMTS,Ooredoo,1000,0.14620994440272372,0.4439296300276716,145.42628952103087,0.06879230195917381,0.617754403482362,1.0,0.0,0.6750912429600077,0.55
Botahtaung,16.76857,96.17088,16.768569946289,96.170883178711,1,UMTS,MPT,1000,0.10147719972827057,0.308076026525744,145.38615656807147,0.06881156868397098,0.6159181085353218,1.0,0.0,0.6735303922550235,0.55
Botahtaung,16.76857,96.17191,16.76857,96.171913,1,LTE,Ooredoo,1000,0.031448694736305974,0.09539905308609838,145.35598938913537,0.06882601321935258,0.6145378004801718,1.0,0.0,0.672357130408146,0.25
Botahtaung,16.76857,96.17226,16.768569946289,96.172256469727,5,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.03656813433263715,0.11094682065845664,145.3459127572856,0.06883083235595402,0.6140767412561555,1.0,0.0,0.6719652300677322,0.55
Botahtaung,16.76857,96.17363,16.768569946289,96.173629760742,2,UMTS,"MPT, Ooredoo",1000,0.07306172028418031,0.22177805161254233,145.30555928256194,0.06885009296630651,0.612230356271589,1.0,0.0,0.6703958028308507,0.55
Botahtaung,16.76857,96.17432,16.76857,96.174316,1,UMTS,Telenor,1000,0.07306172028418031,0.22177805161254233,145.28535500221517,0.06885971497906222,0.6113059035420103,1.0,0.0,0.6696100180107087,0.55
Botahtaung,16.76857,96.17912,16.768569946289,96.179122924805,1,LTE,Ooredoo,1000,0.14620994429707315,0.4439296297068102,145.14309303638936,0.0689271046153932,0.6047966658772355,1.0,0.0,0.6640771659956501,0.25
Botahtaung,16.76857,96.1805,16.768569946289,96.18049621582,2,UMTS,"MPT, Telenor",1000,0.14620994429707315,0.4439296297068102,145.102225890251,0.06894634978547672,0.6029267777075371,1.0,0.0,0.6624877610514065,0.55
Botahtaung,16.76857,96.18187,16.768569946289,96.181869506836,1,UMTS,MPT,1000,0.14620994440407822,0.4439296300317852,145.0612630542235,0.06896559184105391,0.6010525112191026,1.0,0.0,0.6608946345362372,0.55
Botahtaung,16.76857,96.18324,16.768569946289,96.183242797852,1,UMTS,Ooredoo,1000,0.14620994440407822,0.4439296300317852,145.02020634903067,0.0689848307732784,0.5991739497196787,1.0,0.0,0.659297857261727,0.55
Botahtaung,16.76857,96.18599,16.768569946289,96.185989379883,2,UMTS,Telenor,1000,0.21670355242293948,0.6580191240458647,144.93781730598272,0.06902329923230581,0.5954042150681195,1.0,0.0,0.6560935828079015,0.55
Botahtaung,16.76884,96.17198,16.768845,96.171982,1,UMTS,MPT,1000,0.031448694736305974,0.09539905308609838,145.35922449237415,0.06881958939750485,0.6146858235707362,1.0,0.0,0.6724829500351258,0.55
Botahtaung,16.76891,96.17741,16.768913,96.177406,1,GSM,MPT,1000,0.12021187894708901,0.3649733553360352,145.200587572962,0.06889380372390617,0.6074273451371839,1.0,0.0,0.6663132433666064,0.75
Botahtaung,16.76896,96.1723,16.768958,96.172305,1,UMTS,Telenor,1000,0.02428759412879328,0.07365074925071931,145.3519088765814,0.06882108182923062,0.6143510954402569,1.0,0.0,0.6721984311242184,0.55
Botahtaung,16.76918,96.17228,16.769175,96.172279,1,UMTS,Telenor,1000,0.009441087568072567,0.028561823221979567,145.35682446388623,0.06881488472097207,0.6145760095685223,1.0,0.0,0.672389608133244,0.55
Botahtaung,16.7692,96.17458,16.769205,96.174583,1,UMTS,Telenor,1000,0.07611625822789465,0.2310547009598369,145.28961655925053,0.06884637878438378,0.611500892324881,1.0,0.0,0.6697757584761489,0.55
Botahtaung,16.76926,96.16573,16.769257,96.165733,1,GSM,Telenor,1000,0.052803543712259864,0.16025385255651006,145.5492641264173,0.06872086663361686,0.6233811423548755,1.0,0.0,0.6798739710016442,0.75
Botahtaung,16.76926,96.16676,16.769257,96.166763,1,UMTS,MPT,1000,0.07630621912822799,0.2316316133094494,145.51939904142378,0.06873531798896255,0.6220146566960199,1.0,0.0,0.6787124581916169,0.55
Botahtaung,16.76926,96.16796,16.769257,96.167965,1,UMTS,Ooredoo,1000,0.018312229001517286,0.055503530905679936,145.4844684611502,0.06875218042736929,0.6204163978258469,1.0,0.0,0.6773539381519699,0.55
Botahtaung,16.76926,96.16814,16.769257,96.168137,1,UMTS,Telenor,1000,0.018312229001517286,0.055503530905679936,145.47946310213564,0.06875459316535523,0.6201873761668668,1.0,0.0,0.6771592697418368,0.55
Botahtaung,16.76926,96.17226,16.769257,96.172256,1,UMTS,Telenor,1000,0.009441087568072567,0.028561823221979567,145.3590692557133,0.06881235836641438,0.6146787206721234,1.0,0.0,0.6724769125713048,0.55
Botahtaung,16.76932,96.17295,16.769324,96.172947,1,UMTS,Telenor,1000,0.06883107211218445,0.20892954872059435,145.34005567854248,0.06882024527364103,0.6138087489130238,1.0,0.0,0.6717374365760703,0.55
Botahtaung,16.76943,96.1712,16.769432,96.171196,1,UMTS,Telenor,1000,0.01556682878881738,0.04716573462994089,145.39350134109014,0.06879279378785391,0.6162541707631621,1.0,0.0,0.6738160451486879,0.55
Botahtaung,16.76945,96.17134,16.76945,96.171341,1,UMTS,Ooredoo,1074,0.01556682878881738,0.04716573462994089,145.38959854653825,0.06879434321942443,0.6160755972621735,1.0,0.0,0.6736642576728475,0.55
Botahtaung,16.76957,96.18774,16.769569,96.187737,1,UMTS,MPT,1000,0.21670355242293948,0.6580191240458647,144.90413953646726,0.06902079332223741,0.5938632789189306,1.0,0.0,0.6547837870810911,0.55
Botahtaung,16.7696,96.16539,16.7696,96.16539,1,LTE,Ooredoo,1000,0.007672460536389433,0.023190492728988554,145.56577863768143,0.0687068547792632,0.6241367686258311,1.0,0.0,0.6805162533319564,0.25
Botahtaung,16.76967,96.16539,16.769669,96.16539,1,UMTS,Ooredoo,1000,0.007672460536389433,0.023190492728988554,145.56710347917823,0.06870500437315168,0.6241973871342338,1.0,0.0,0.6805677790640987,0.55
Botahtaung,16.76975,96.16853,16.769747,96.168529,1,UMTS,Ooredoo,1000,0.022866552671907747,0.06933503815254066,145.47744925068514,0.06874693829056201,0.6200952318074328,1.0,0.0,0.6770809470363178,0.55
Botahtaung,16.76994,96.16539,16.769943237305,96.165390014648,1,GSM,MPT,1000,0.03049383917241203,0.09249915123292772,145.5723706314156,0.06869765065139874,0.624438387218343,1.0,0.0,0.6807726291355916,0.75
Botahtaung,16.76994,96.16621,16.769943,96.166214,1,GSM,MPT,1000,0.0584824176536431,0.17750062546044745,145.54849437919384,0.06870921394693306,0.6233459223465599,1.0,0.0,0.6798440339945759,0.75
Botahtaung,16.76994,96.16676,16.769943237305,96.166763305664,4,UMTS,"MPT, Ooredoo, Telenor",1000,0.02543730704127899,0.07714243399509588,145.5325630036855,0.06871691134697147,0.6226169776218858,1.0,0.0,0.679224430978603,0.55
Botahtaung,16.76994,96.16711,16.769943,96.167107,2,"LTE, UMTS","MPT, Ooredoo",1000,0.03651785979986648,0.11079413661255297,145.5225784671484,0.06872173762572947,0.622160132245714,1.0,0.0,0.6788361124088569,0.25
Botahtaung,16.76994,96.16745,16.769943,96.16745,1,UMTS,Telenor,1000,0.03651785979986648,0.11079413661255297,145.5126116616716,0.06872654761222467,0.6217040981593682,1.0,0.0,0.678448483435463,0.55
Botahtaung,16.76994,96.16859,16.769943,96.168594,1,UMTS,Telenor,1000,0.022866552671907747,0.06933503815254066,145.47931867295785,0.06874258888163186,0.6201807677677874,1.0,0.0,0.6771536526026193,0.55
Botahtaung,16.76994,96.16951,16.769943237305,96.169509887695,1,GSM,MPT,1000,0.07636463390782917,0.23180901933191336,145.45261183895292,0.06875542364950057,0.6189587888024144,1.0,0.0,0.6761149704820523,0.75
Botahtaung,16.76994,96.17088,16.769943237305,96.170883178711,3,"GSM, UMTS","MPT, Telenor",1000,0.06588479203213106,0.1999816791294447,145.41246499157148,0.06877467523890383,0.6171218581120486,1.0,0.0,0.6745535793952413,0.55
Botahtaung,16.76994,96.17157,16.769943,96.17157,1,UMTS,MPT,1000,0.024380728553669344,0.07393359903607394,145.39233895290081,0.0687843087281266,0.6162009853531396,1.0,0.0,0.6737708375501686,0.55
Botahtaung,16.76994,96.1718,16.769943,96.171799,1,GSM,MPT,1000,0.024380728553669344,0.07393359903607394,145.38562371769396,0.0687875184316795,0.6158937278111638,1.0,0.0,0.6735096686394892,0.75
Botahtaung,16.76994,96.17226,16.769943237305,96.172256469727,5,"GSM, UMTS","MPT, Telenor",1000,0.04870500814815199,0.14780657641646922,145.3722039205931,0.06879392377534292,0.6152797010877494,1.0,0.0,0.672987745924587,0.55
Botahtaung,16.76994,96.17294,16.769943,96.172943,1,UMTS,MPT,1000,0.060122109376253945,0.1824803786763547,145.35202986785274,0.06880355165867252,0.6143566314311023,1.0,0.0,0.6722031367164369,0.55
Botahtaung,16.76994,96.17363,16.769943237305,96.173629760742,12,"GSM, UMTS","MPT, Telenor",1000,0.07306119717681392,0.22177646293245437,145.33183029808708,0.06881316925000946,0.6134323942355343,1.0,0.0,0.6714175351002042,0.55
Botahtaung,16.76994,96.17432,16.769943,96.174316,1,UMTS,MPT,1000,0.07306119717681392,0.22177646293245437,145.3116095234766,0.06882279152436109,0.612507186806117,1.0,0.0,0.6706311087851995,0.55
Botahtaung,16.76994,96.175,16.769943237305,96.175003051758,2,UMTS,"Ooredoo, Telenor",1000,0.07314770084861558,0.22203917508248963,145.29134680865587,0.06883241165413238,0.6115800603901704,1.0,0.0,0.6698430513316449,0.55
Botahtaung,16.76994,96.17638,16.769943237305,96.176376342773,1,LTE,Ooredoo,1000,0.07310569668862225,0.2219116082063971,145.25075667002832,0.06885165097888121,0.6097228467797781,1.0,0.0,0.6682644197628114,0.25
Botahtaung,16.76994,96.17706,16.769943,96.177063,1,UMTS,Telenor,1000,0.0731032013381584,0.22190402981265037,145.23041776388743,0.0688612760333844,0.6087922342077943,1.0,0.0,0.6674733990766252,0.55
Botahtaung,16.76994,96.17775,16.769943237305,96.177749633789,3,UMTS,Telenor,1000,0.07044150531015206,0.21382044362845767,145.21006319300295,0.06887088721547681,0.6078609048909072,1.0,0.0,0.6666817691572711,0.55
Botahtaung,16.76994,96.1805,16.769943237305,96.18049621582,5,"LTE, UMTS",Ooredoo,1000,0.1527032045968448,0.4636496986768632,145.1283782671299,0.06890935038890227,0.6041233873256836,1.0,0.0,0.6635048792268311,0.25
Botahtaung,16.77017,96.16676,16.770172,96.166763,1,GSM,Telenor,1000,0.02543730704127899,0.07714243399509588,145.53696782107986,0.06871077057837315,0.6228185213241908,1.0,0.0,0.6793957431255622,0.75
Botahtaung,16.7704,96.16722,16.770401,96.167221,1,LTE,Ooredoo,1000,0.0523536459730185,0.1588875105283578,145.52806940702771,0.06871104939815283,0.6224113717985342,1.0,0.0,0.679049666028754,0.25
Botahtaung,16.7704,96.1718,16.770401,96.171799,1,UMTS,Ooredoo,1000,0.050927346746737615,0.15455583155420957,145.39441307423414,0.06877521471054483,0.6162958873786093,1.0,0.0,0.673851504271818,0.55
Botahtaung,16.7704,96.17821,16.770401,96.178207,1,UMTS,Ooredoo,1000,0.06610592192883537,0.2006532519007539,145.2052361790511,0.0688649721645218,0.6076400434621941,1.0,0.0,0.666494036942865,0.55
Botahtaung,16.77046,96.17277,16.770458,96.172771,1,GSM,MPT,1000,0.060122109376253945,0.1824803786763547,145.36696428203908,0.06878730235219033,0.6150399599002316,1.0,0.0,0.6727839659151968,0.75
Botahtaung,16.77063,96.16951,16.77063,96.16951,1,UMTS,Telenor,1000,0.07633857256141863,0.2317298708725968,145.46580445746082,0.06873698934087516,0.619562420903167,1.0,0.0,0.676628057767692,0.55
Botahtaung,16.77063,96.17878,16.77063,96.17878,1,GSM,MPT,1000,0.06610592192883537,0.2006532519007539,145.1925876224873,0.06886683098768884,0.6070613050740936,1.0,0.0,0.6660021093129795,0.75
Botahtaung,16.77116,96.17424,16.771164,96.17424,1,UMTS,Ooredoo,1000,0.0671466212841802,0.2038138618435297,145.33726809695793,0.06878890597660423,0.6136812023060407,1.0,0.0,0.6716290219601346,0.55
Botahtaung,16.77132,96.16505,16.771317,96.165047,1,UMTS,MPT,1000,0.03651919310386096,0.11079818586447193,145.6087334024316,0.06865601463714979,0.6261021763929053,1.0,0.0,0.6821868499339695,0.55
Botahtaung,16.77132,96.16539,16.77131652832,96.165390014648,2,UMTS,MPT,1000,0.03651919310386096,0.11079818586447193,145.59879790677857,0.06866083482462768,0.6256475748966625,1.0,0.0,0.6818004386621631,0.55
Botahtaung,16.77132,96.16642,16.771317,96.16642,1,UMTS,MPT,1000,0.03655017617821762,0.11089228163993917,145.5689590726806,0.06867525688101299,0.6242822903551757,1.0,0.0,0.6806399468018993,0.55
Botahtaung,16.77132,96.16676,16.77131652832,96.166763305664,2,UMTS,"MPT, Telenor",1000,0.03655017617821762,0.11089228163993917,145.55898729129342,0.06868008039723161,0.6238260285946022,1.0,0.0,0.6802521243054119,0.55
Botahtaung,16.77132,96.16779,16.771317,96.167793,1,UMTS,MPT,1000,0.03662406118579834,0.11111667083397717,145.52907178811915,0.06869449610157331,0.6224572360372082,1.0,0.0,0.6790886506316269,0.55
Botahtaung,16.77132,96.16814,16.771317,96.168137,1,UMTS,Ooredoo,1000,0.03662406118579834,0.11111667083397717,145.51906003611316,0.06869931594145952,0.6219991454093337,1.0,0.0,0.6786992735979336,0.55
Botahtaung,16.77132,96.16951,16.77131652832,96.169509887695,1,UMTS,MPT,1000,0.07633857256141863,0.2317298708725968,145.47902078011015,0.06871856245331925,0.6201671375938119,1.0,0.0,0.6771420669547401,0.55
Botahtaung,16.77132,96.17088,16.77131652832,96.170883178711,1,UMTS,Telenor,1000,0.04981264603804527,0.1511704790746312,145.43885984693583,0.06873779891926578,0.6183295624038917,1.0,0.0,0.6755801280433079,0.55
Botahtaung,16.77132,96.17143,16.771317,96.171432,1,UMTS,MPT,1000,0.058430443581039174,0.17734277990227076,145.42278576487578,0.06874547305193683,0.6175940880993961,1.0,0.0,0.6749549748844866,0.55
Botahtaung,16.77132,96.17226,16.77131652832,96.172256469727,6,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.07042996216289873,0.2137853870236924,145.39858031707723,0.06875703233210158,0.616486560788154,1.0,0.0,0.6740135766699309,0.55
Botahtaung,16.77132,96.17329,16.771317,96.173286,1,UMTS,Ooredoo,1000,0.036598626141626005,0.11103942445816925,145.36831622769503,0.0687714365779348,0.6151018185673278,1.0,0.0,0.6728365457822286,0.55
Botahtaung,16.77132,96.17363,16.77131652832,96.173629760742,3,UMTS,"MPT, Ooredoo",1000,0.032743811991951914,0.09933233165904298,145.3581846613725,0.06877626268302629,0.6146382458005167,1.0,0.0,0.6724425089304392,0.55
Botahtaung,16.77132,96.175,16.77131652832,96.175003051758,1,UMTS,Telenor,1000,0.07633227373443825,0.23171074129873884,145.317676730534,0.06879548996327693,0.612784793631447,1.0,0.0,0.67086707458673,0.55
Botahtaung,16.77132,96.1805,16.77131652832,96.18049621582,1,LTE,Ooredoo,1000,0.1527032045968448,0.4636496986768632,145.15460581482,0.06887236820141403,0.6053234364061814,1.0,0.0,0.6645249209452542,0.25
Botahtaung,16.77132,96.18572,16.771317,96.185715,1,UMTS,MPT,1000,0.29003814131153094,0.8807366933421952,144.99828003796125,0.06894534754893383,0.5981707049730302,1.0,0.0,0.6584450992270756,0.55
Botahtaung,16.77161,96.17363,16.771611,96.17363,1,UMTS,Ooredoo,1000,0.005448558931767011,0.016436490732902258,145.3638394396978,0.06876835447350846,0.6148969818291347,1.0,0.0,0.6726624345547645,0.55
Botahtaung,16.77166,96.16745,16.77166,96.16745,1,GSM,Telenor,1000,0.02140910034380708,0.06490874702853935,145.54565957626986,0.06868049178237605,0.6232162151134432,1.0,0.0,0.6797337828464267,0.75
Botahtaung,16.77166,96.17363,16.77166,96.17363,1,UMTS,Ooredoo,1000,0.005448558931767011,0.016436490732902258,145.36478192992274,0.06876703806883971,0.6149401057437747,1.0,0.0,0.6726990898822085,0.55
Botahtaung,16.77171,96.16647,16.771709,96.166469,1,UMTS,Ooredoo,1000,0.04389954195090542,0.1332123478674777,145.5750956427449,0.06866543437285051,0.6245630709050809,1.0,0.0,0.6808786102693187,0.55
Botahtaung,16.77176,96.17086,16.771764,96.170861,1,UMTS,Telenor,1000,0.03533418124598517,0.10719929801941465,145.4481286078519,0.06872547631102564,0.6187536572581316,1.0,0.0,0.6759406086694119,0.55
Botahtaung,16.77177,96.16539,16.771774,96.16539,1,UMTS,MPT,1000,0.025463673373368807,0.07722250869767892,145.60761969891118,0.06864857429623683,0.626051218564083,1.0,0.0,0.6821435357794705,0.55
Botahtaung,16.77177,96.17271,16.771774,96.172714,1,GSM,MPT,1000,0.07042996216289873,0.2137853870236924,145.39393753193616,0.06875115234440705,0.6162741288023151,1.0,0.0,0.6738330094819679,0.75
Botahtaung,16.77185,96.16744,16.771852,96.167435,1,UMTS,Ooredoo,1000,0.02140910034380708,0.06490874702853935,145.54979937305586,0.06867513322890934,0.6234056327206551,1.0,0.0,0.6798947878125569,0.55
Botahtaung,16.77193,96.17058,16.77193,96.170578,1,UMTS,Ooredoo,1000,0.015520713329146701,0.0470256817130228,145.45961543708188,0.0687170581462993,0.6192792404738456,1.0,0.0,0.6763873544027688,0.55
Botahtaung,16.772,96.16539,16.772003,96.16539,1,GSM,Telenor,1000,0.025463673373368807,0.07722250869767892,145.6120387838022,0.06864243776667849,0.6262534150798525,0.9997851063420209,0.0,0.6822831687691778,0.75
Botahtaung,16.772,96.17432,16.772003,96.174316,1,UMTS,MPT,1000,0.035179894861076345,0.10673072937884295,145.35115458331296,0.06876742505962483,0.6143165825321529,1.0,0.0,0.67216909515233,0.55
Botahtaung,16.772,96.175,16.772003,96.175003,1,UMTS,MPT,1000,0.04581237305592921,0.13902162696267406,145.33086967353734,0.06877703949889132,0.6133884405795826,1.0,0.0,0.6713801744926452,0.55
Botahtaung,16.77202,96.17046,16.772017,96.170464,1,UMTS,Ooredoo,1000,0.015520713329146701,0.0470256817130228,145.46463002849015,0.06871312708845125,0.6195086845636886,1.0,0.0,0.6765823818791353,0.55
Botahtaung,16.77223,96.17409,16.772232,96.174088,1,UMTS,MPT,1000,0.035179894861076345,0.10673072937884295,145.36228852968452,0.0687580820572655,0.6148260194899415,1.0,0.0,0.6726021165664503,0.55
Botahtaung,16.77241,96.175,16.772415,96.175003,1,UMTS,MPT,1000,0.04581237305592921,0.13902162696267406,145.3387960997279,0.06876596856906896,0.6137511165176458,1.0,0.0,0.6716884490399989,0.55
Botahtaung,16.77242,96.16748,16.772422,96.167483,1,UMTS,Ooredoo,1000,0.06358687963820803,0.19300290593951186,145.55940879194756,0.06866052299055493,0.623845314479749,1.0,0.0,0.6802685173077867,0.55
Botahtaung,16.77269,96.16539,16.772689819336,96.165390014648,7,UMTS,"MPT, Telenor",1000,0.04360856042694293,0.13232863530142625,145.62530518561024,0.068624036071139,0.6268604231569843,0.9989101448142552,0.0,0.6826678814055749,0.55
Botahtaung,16.77269,96.16642,16.77269,96.16642,1,UMTS,MPT,1000,0.03654988006869056,0.11089138235359815,145.5954608255255,0.0686384545985965,0.6254948857723637,0.9995957151621219,0.0,0.6816100101808273,0.55
Botahtaung,16.77269,96.16676,16.772689819336,96.166763305664,1,UMTS,Telenor,1000,0.03654988006869056,0.11089138235359815,145.58549438015768,0.068643266532692,0.6250388681629101,0.9998245124052169,0.0,0.6812567147992561,0.55
Botahtaung,16.77269,96.16814,16.772689819336,96.16813659668,1,UMTS,Telenor,1000,0.07568962592805367,0.22975901620529035,145.54556648589553,0.06866249396730006,0.6232119557362636,1.0,0.0,0.6797301623758241,0.55
Botahtaung,16.77269,96.16917,16.77269,96.169167,1,GSM,MPT,1000,0.10970140215931264,0.33305297672894624,145.51553132671808,0.06867691379617022,0.6218376882836065,1.0,0.0,0.6785620350410656,0.75
Botahtaung,16.77269,96.17088,16.772689819336,96.170883178711,4,UMTS,"MPT, Ooredoo",1000,0.07544073304574006,0.22900312708660642,145.4653410198162,0.06870093972060226,0.6195412161788117,1.0,0.0,0.67661003375199,0.55
Botahtaung,16.77269,96.17226,16.772689819336,96.172256469727,1,LTE,Ooredoo,1000,0.1056552275844076,0.3207647212150239,145.42504122713467,0.06872015802176651,0.6176972874317109,1.0,0.0,0.6750426943169543,0.25
Botahtaung,16.77269,96.17363,16.772689819336,96.173629760742,1,UMTS,Telenor,1000,0.07050993112720032,0.2140282532293713,145.3846208389723,0.06873937326088453,0.615847840803274,1.0,0.0,0.6734706646827829,0.55
Botahtaung,16.77269,96.17445,16.77269,96.174454,1,GSM,MPT,1000,0.06412447836941444,0.19463559638593925,145.36030875922822,0.06875089978020146,0.6147354345163194,1.0,0.0,0.6725251193388715,0.75
Botahtaung,16.77269,96.17775,16.77269,96.17775,1,UMTS,MPT,1000,0.07627982504014054,0.23155145431174148,145.26268690673425,0.06879700078157264,0.6102687182336489,1.0,0.0,0.6687284104986015,0.55
Botahtaung,16.77269,96.17912,16.772689819336,96.179122924805,1,UMTS,MPT,1000,0.14087949448597176,0.4277410228955259,145.22184797625368,0.06881620342136063,0.6084001210795882,1.0,0.0,0.6671401029176499,0.55
Botahtaung,16.77269,96.18324,16.772689819336,96.183242797852,1,LTE,Ooredoo,1000,0.1527032047078947,0.46364969901412234,145.09874477061533,0.06887379345960955,0.6027674980651075,1.0,0.0,0.6623523733553415,0.25
Botahtaung,16.77283,96.17019,16.772826,96.170189,1,UMTS,Telenor,1000,0.07544073304574006,0.22900312708660642,145.4882962300267,0.0686875705798115,0.6205915385052152,1.0,0.0,0.6775028077294329,0.55
Botahtaung,16.77308,96.16539,16.773082,96.16539,1,UMTS,MPT,1000,0.04360856042694293,0.13232863530142625,145.63288975212748,0.06861353011289936,0.6272074572061654,0.9984106088202883,0.0,0.6828879299482838,0.55
Botahtaung,16.77315,96.1647,16.773148,96.164703,1,GSM,MPT,1000,0.02535247829340293,0.07688480859868016,145.65403977548235,0.06860214343159547,0.6281751826824247,0.9978691963157474,0.0,0.6836292847274231,0.75
Botahtaung,16.77332,96.16613,16.773324,96.166129,1,GSM,Telenor,1000,0.05541816465985941,0.168194471450076,145.61616451337076,0.06861739308418735,0.6264421890374344,0.9985942848979954,0.0,0.6822650034165186,0.75
Botahtaung,16.77338,96.1647,16.773376,96.164703,1,UMTS,MPT,1000,0.02535247829340293,0.07688480859868016,145.65845204134519,0.06859603778759682,0.6283770671915742,0.997578885915296,0.0,0.6837573400001324,0.55
Botahtaung,16.77338,96.17157,16.773376,96.17157,1,UMTS,Ooredoo,1000,0.1032374892142335,0.31342203584430905,145.45846010582056,0.06869213722955539,0.6192263779556189,1.0,0.0,0.6763424212622761,0.55
Botahtaung,16.77338,96.17775,16.773376,96.17775,1,GSM,MPT,1000,0.07627982504014054,0.23155145431174148,145.2758777925484,0.06877855719582464,0.6108722710544954,1.0,0.0,0.6692414303963211,0.75
Botahtaung,16.77351,96.16814,16.773514,96.168137,1,UMTS,MPT,1000,0.061058384746266646,0.18532385237357604,145.5615015652062,0.06864040490726989,0.6239410699294925,0.999688448196033,0.0,0.6803031766694736,0.55
Botahtaung,16.7736,96.18004,16.773605,96.180038,1,GSM,MPT,1000,0.07053132819215555,0.2140932362390142,145.2121486389741,0.06880437622915887,0.6079563250784776,1.0,0.0,0.6667628763167059,0.75
Botahtaung,16.77379,96.16539,16.773788,96.16539,1,UMTS,MPT,1000,0.030590917703469757,0.09279397929149748,145.64655811397813,0.06859462126167894,0.6278328570820744,0.9975115331173666,0.0,0.6832846584873682,0.55
Botahtaung,16.77379,96.16594,16.773788,96.165939,1,UMTS,Ooredoo,1000,0.010955567498703756,0.033161307503682916,145.63065781038839,0.06860230455089514,0.6271053340620814,0.9978768571961422,0.0,0.6827210625321904,0.55
Botahtaung,16.77379,96.16759,16.773788,96.167587,1,GSM,MPT,1000,0.06600739535437208,0.20035402612601214,145.5828157273939,0.06862536551067845,0.6249163056258349,0.9989733568399088,0.0,0.681024863307946,0.75
Botahtaung,16.77383,96.16585,16.773834,96.165848,1,GSM,Telenor,1000,0.010955567498703756,0.033161307503682916,145.63418594373903,0.0685997990000141,0.6272667648307273,0.9977577235748919,0.0,0.682840408642352,0.75
Botahtaung,16.77406,96.16539,16.774063110352,96.165390014648,6,"LTE, UMTS","MPT, Ooredoo, Telenor",1000,0.030590917703469757,0.09279397929149748,145.65188915883417,0.06858725438659033,0.6280767805915526,0.9971612538581236,0.0,0.6834394515815383,0.25
Botahtaung,16.77406,96.16676,16.774063110352,96.166763305664,4,"GSM, UMTS","MPT, Telenor",1000,0.09287616283145159,0.28195462787717823,145.6120820008631,0.06860646974900127,0.6262553924890559,0.9980749035169589,0.0,0.6820283191432414,0.55
Botahtaung,16.77406,96.16814,16.774063110352,96.16813659668,6,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.061058384746266646,0.18532385237357604,145.5721545804327,0.06862568208430361,0.6244285017427196,0.998988409243212,0.0,0.6806124878677934,0.55
Botahtaung,16.77406,96.16951,16.774063110352,96.169509887695,4,"LTE, UMTS","MPT, Ooredoo",1000,0.06103382961996208,0.1852492783134061,145.53209838400323,0.06864489138372619,0.622595718813053,0.9999017706198319,0.0,0.6791916265840697,0.25
Botahtaung,16.77406,96.18095,16.774063,96.180954,1,GSM,MPT,1000,0.04873742489383596,0.14790502626002391,145.1935966674671,0.0688048528979925,0.6071074742209187,1.0,0.0,0.6660413530877809,0.75
Botahtaung,16.77452,96.16493,16.774521,96.164932,1,UMTS,MPT,1000,0.07049870904618974,0.2139941717046365,145.67401946718599,0.06856858661865102,0.6290893592932495,0.9962736411530279,0.0,0.6841670015722162,0.55
Botahtaung,16.77461,96.16951,16.774612,96.16951,1,GSM,MPT,1000,0.05348483359196498,0.1623229338494403,145.54274384443175,0.06863017838877081,0.6230828049542992,0.9992021989680487,0.0,0.6795007140563616,0.75
Botahtaung,16.77475,96.16608,16.77475,96.166077,1,UMTS,MPT,1000,0.10473190209105687,0.317960576367893,145.64531595788628,0.06857847244634592,0.6277760218684482,0.9967436912570846,0.0,0.6831211722767436,0.55
Botahtaung,16.77509,96.16951,16.775093,96.16951,1,UMTS,MPT,1000,0.03818454442791675,0.11585586743791881,145.55208682472713,0.06861728604596425,0.6235102957378468,0.9985891954578938,0.0,0.6797721306958538,0.55
Botahtaung,16.77528,96.16753,16.775284,96.167526,1,GSM,MPT,1000,0.06717851545467508,0.20391072462322204,145.61362753879848,0.06858443385329505,0.6263261090272603,0.9970271434922685,0.0,0.6819312641970114,0.75
Botahtaung,16.77544,96.16539,16.775436401367,96.165390014648,4,UMTS,"MPT, Telenor",1000,0.050882716735202095,0.15442028995184295,145.67854436176026,0.0685504897666346,0.6292963971618817,0.9954131742871315,0.0,0.6842139137306691,0.55
Botahtaung,16.77544,96.16676,16.775436401367,96.166763305664,5,"GSM, UMTS","MPT, Telenor",1000,0.038206491423337326,0.11592252058955581,145.63874592734572,0.06856969004180338,0.6274754082082539,0.9963261065796561,0.0,0.6828030129639642,0.55
