yangon_tower_id,adm3_name,lat_r,lon_r,lat,lon,cell_count,radios,networks,max_range_m,nearest_other_site_km,isolation_score,earthquake_raw,cyclone_raw,earthquake_score,cyclone_score,flood_score,historical_hazard_score,legacy_score
1940,Hlaing,16.83861,96.12007,16.838607788086,96.120071411133,2,UMTS,Telenor,1000,0.048700062163987,0.147791555434042,148.26864257433078,0.0662649156484048,0.7478070949640854,0.886738980758787,0.0,0.7686468778332906,0.55
1941,Hlaing,16.83861,96.12053,16.838608,96.120529,1,GSM,MPT,1000,0.048700062163987,0.147791555434042,148.2561617885101,0.0662711128784809,0.7472360329751806,0.8870336458826412,0.0,0.7682056749112998,0.75
1942,Hlaing,16.83861,96.12144,16.838607788086,96.121444702148,3,UMTS,"MPT, Telenor",1000,0.0913465301714165,0.2773091246689059,148.23114041575224,0.0662835299643002,0.7460911727798754,0.8876240519327515,0.0,0.7673211046528068,0.55
1943,Hlaing,16.83861,96.1223,16.838608,96.122303,1,UMTS,MPT,1000,0.0548094595196421,0.1663458304294885,148.2076589995223,0.066295156909015,0.7450167737438509,0.8881768884520317,0.0,0.766490790950078,0.55
1944,Hlaing,16.83861,96.12282,16.838607788086,96.122817993164,1,UMTS,MPT,1000,0.0548094595196421,0.1663458304294885,148.19354459217163,0.0663021415237935,0.7443709649262265,0.8885089920456574,0.0,0.7659916689941411,0.55
1945,Hlaing,16.83861,96.12694,16.838607788086,96.126937866211,8,UMTS,"MPT, Ooredoo, Telenor",1000,0.061146129391512,0.1855903333671154,148.08019528522357,0.0663579595811719,0.7391846343860884,0.8911630220863095,0.0,0.7619813925411216,0.55
1946,Hlaing,16.83861,96.12968,16.838607788086,96.129684448242,1,UMTS,Telenor,1000,0.0916011947409862,0.2780825424350658,148.00416101887924,0.0663951576858487,0.7357056643927453,0.8929317129348344,0.0,0.7592895716740587,0.55
1947,Hlaing,16.83861,96.13243,16.838607788086,96.132431030273,2,UMTS,"MPT, Telenor",1000,0.0733160802053834,0.2225505441598561,147.92775241214724,0.0664323445664394,0.7322095663459779,0.8946998701019065,0.0,0.7565831119093671,0.55
1948,Hlaing,16.83861,96.1338,16.838607788086,96.133804321289,4,"GSM, UMTS","MPT, Telenor",1000,0.0382275590996803,0.1159865032440843,147.8894077566803,0.0664509337770027,0.7304550954713531,0.8955837475706728,0.0,0.755224393286251,0.55
1949,Hlaing,16.83868,96.12751,16.838683,96.127507,1,UMTS,Telenor,1000,0.061146129391512,0.1855903333671154,148.066153658938,0.0663637201892488,0.7385421556872865,0.8914369267617236,0.0,0.761476371348452,0.55
1950,Hlaing,16.83874,96.13447,16.838739,96.134468,1,UMTS,Telenor,1000,0.0721247977628878,0.2189326125131529,147.87377200910055,0.0664565104958018,0.7297396772886209,0.8958489087016067,0.0,0.7546560620005687,0.55
1951,Hlaing,16.83895,96.11458,16.838951,96.114578,1,UMTS,Telenor,1000,0.0381634853729529,0.1157919109665689,148.42543899017852,0.0661815715124846,0.7549813606212004,0.8827761441637246,0.0,0.7741505781525789,0.55
1952,Hlaing,16.83907,96.12511,16.839066,96.125107,1,UMTS,Ooredoo,1000,0.1128054085738019,0.3424798621072158,148.1409384300257,0.0663212966942478,0.7419639546613827,0.8894197797048353,0.0,0.7640823284179006,0.55
1953,Hlaing,16.83929,96.11389,16.839294,96.113892,1,GSM,MPT,1000,0.0800463804737517,0.2429905048812918,148.45167248129889,0.0661634206194357,0.7561816816450804,0.8819131077615442,0.0,0.7750413955625499,0.75
1954,Hlaing,16.83929,96.12694,16.839294,96.126938,1,UMTS,Telenor,1000,0.0763033901626109,0.2316230217245587,148.09556037118756,0.0663401902687778,0.7398876683677907,0.8903181290335819,0.0,0.7624522374676594,0.55
1955,Hlaing,16.83958,96.11601,16.839581,96.116009,1,UMTS,Ooredoo,1000,0.044905201211775,0.1362665408412936,148.40091988734235,0.0661847150256423,0.7538594819323942,0.8829256115358511,0.0,0.7732194013729127,0.55
1956,Hlaing,16.83996,96.11696,16.839961,96.116961,1,UMTS,Ooredoo,1000,0.0344477083258234,0.1045070746495477,148.38367272256477,0.0661878086257424,0.7530703328866238,0.8830727056481361,0.0,0.7725706888008506,0.55
1957,Hlaing,16.83998,96.11046,16.839981079102,96.110458374023,1,UMTS,Telenor,1000,0.1692503295819274,0.5139034126660268,148.55949215381614,0.0660991527763428,0.7611150021519284,0.8788573083620772,0.0,0.7787763480834506,0.55
1958,Hlaing,16.83998,96.1132,16.839981079102,96.113204956055,5,UMTS,"MPT, Ooredoo",1000,0.1057519074883645,0.32105833864079,148.4856772099189,0.0661363877742609,0.757737577903289,0.8806277534058446,0.0,0.7761711042286723,0.55
1959,Hlaing,16.83998,96.11595,16.839981079102,96.115951538086,3,UMTS,MPT,1000,0.044905201211775,0.1362665408412936,148.41148678956154,0.0661736119431326,0.7543429736199005,0.8823976835514581,0.0,0.7735511801096342,0.55
1960,Hlaing,16.83998,96.11664,16.839981,96.116638,1,GSM,Telenor,1000,0.0344477083258234,0.1045070746495477,148.3928837349211,0.0661829158394669,0.7534917854386992,0.8828400640556567,0.0,0.7728940272312428,0.75
1961,Hlaing,16.83998,96.11732,16.839981079102,96.117324829102,2,UMTS,Ooredoo,1000,0.0387854729697986,0.1176808908845225,148.37425083540364,0.0661922199461217,0.7526392316964607,0.8832824545601463,0.0,0.7722357151260135,0.55
1962,Hlaing,16.83998,96.12007,16.839981079102,96.120071411133,7,"LTE, UMTS","MPT, Ooredoo, Telenor",1000,0.061037318978412,0.185259875515138,148.29949754962348,0.0662294277480111,0.749218873341778,0.8850516064905257,0.0,0.7695937833140901,0.25
1963,Hlaing,16.83998,96.12076,16.839981,96.120758,2,"GSM, UMTS","MPT, Telenor",1000,0.0730714331212127,0.2218075495546131,148.28075039102106,0.0662387292602121,0.7483610916418413,0.8854938736342469,0.0,0.7689310089407022,0.55
1964,Hlaing,16.83998,96.12282,16.839981079102,96.122817993164,1,UMTS,MPT,1000,0.0341681005650916,0.1036579042680082,148.22436922915347,0.066266624556195,0.7457813551656727,0.8868202356935678,0.0,0.7669371872448569,0.55
1965,Hlaing,16.83998,96.1235,16.839981,96.123505,1,UMTS,Ooredoo,1000,0.0389561633922091,0.1181992786815712,148.20551686950336,0.0662759289708338,0.7449187599611706,0.8872626408420402,0.0,0.766270342093301,0.55
1966,Hlaing,16.83998,96.12419,16.839981,96.124191,1,UMTS,Ooredoo,1000,0.0262652902271166,0.0796570237045731,148.1866705128534,0.066285217015697,0.7440564394256882,0.8877042676424641,0.0,0.7656036136582046,0.55
1967,Hlaing,16.83998,96.12556,16.839981079102,96.125564575195,1,UMTS,MPT,1000,0.0923193783525595,0.280263670204406,148.14886602249504,0.0663038103046903,0.7423266839628716,0.8885883390319106,0.0,0.7642659322232275,0.55
1968,Hlaing,16.83998,96.12694,16.839981079102,96.126937866211,7,UMTS,"MPT, Ooredoo, Telenor",1000,0.0763998172006696,0.2319158711951341,148.11097387917505,0.0663223990109243,0.7405929179132759,0.8894721925208887,0.0,0.7629248091044178,0.55
1969,Hlaing,16.83998,96.12831,16.839981079102,96.128311157227,5,UMTS,"MPT, Telenor",1000,0.0305698558904646,0.0927300144439601,148.07298806344912,0.0663409849274632,0.7388548658554743,0.8903559133657923,0.0,0.761580022982022,0.55
1970,Hlaing,16.83998,96.13106,16.839981079102,96.131057739258,1,UMTS,Telenor,1000,0.2113749624130912,0.6418361654617099,147.9967354733271,0.0663781483583738,0.73536590639412,0.8921229555503968,0.0,0.7588794637675615,0.55
1971,Hlaing,16.83998,96.1338,16.839981079102,96.133804321289,1,UMTS,Ooredoo,1000,0.1057121400695,0.3209375647604026,147.9201083638955,0.0664153005312591,0.7318598106927172,0.89388946243982,0.0,0.7561642584547826,0.55
1972,Hlaing,16.83999,96.12314,16.839986,96.123139,1,UMTS,MPT,1003,0.0341681005650916,0.1036579042680082,148.21567473044306,0.0662708439633601,0.7453835358458452,0.8870208595399683,0.0,0.7666291343999636,0.55
1973,Hlaing,16.84011,96.12906,16.840106,96.12906,1,UMTS,Ooredoo,4036,0.0808983464117826,0.2455779303474626,148.05503716688247,0.0663478825001745,0.7380335173568099,0.890683878294042,0.0,0.7609310714973947,0.55
1974,Hlaing,16.84012,96.12399,16.840122,96.123993,1,LTE,MPT,1000,0.0262652902271166,0.0796570237045731,148.19528093643555,0.0662788893022596,0.7444504118635445,0.8874033983119947,0.0,0.765893359830812,0.25
1975,Hlaing,16.84026,96.12831,16.840256,96.128311,1,GSM,MPT,1000,0.0305698558904646,0.0927300144439601,148.07916130949602,0.0663338629612371,0.7391373245256406,0.8900172790026397,0.0,0.7617693176971905,0.75
1976,Hlaing,16.84053,96.1154,16.84053,96.115402,1,GSM,MPT,1000,0.0845346280715571,0.2566213387147218,148.43873842644814,0.0661520043839936,0.7555898801997396,0.8813702900205198,0.0,0.7744569416728566,0.75
1977,Hlaing,16.84053,96.12007,16.84053,96.120071,1,GSM,Telenor,1000,0.061037318978412,0.185259875515138,148.3118659945973,0.0662152418496522,0.7497847951425272,0.8843770971620688,0.0,0.7699736404454584,0.75
1978,Hlaing,16.84067,96.12762,16.840668,96.127625,1,UMTS,Telenor,1000,0.0654682868088597,0.1987167503648321,148.10740319905062,0.0663139140771493,0.7404295404046082,0.8890687519464665,0.0,0.762725422135887,0.55
1979,Hlaing,16.84067,96.13449,16.840668,96.134491,1,UMTS,Ooredoo,1000,0.0731149228055706,0.2219396279767665,147.9162771713277,0.0664067660782948,0.7316845133613562,0.8934836673331519,0.0,0.7559543864571255,0.55
1980,Hlaing,16.8407,96.12824,16.840704,96.128239,1,GSM,Telenor,1000,0.0504012971145772,0.1529582157881762,148.09121561559283,0.0663212882129714,0.7396888728106136,0.8894193764381598,0.0,0.7621484483547454,0.75
1981,Hlaing,16.84073,96.12594,16.84073,96.125939,1,GSM,Telenor,1000,0.0923193783525595,0.280263670204406,148.1553716498447,0.0662894986082317,0.7426243508363162,0.8879078482710727,0.0,0.7644168754515297,0.75
1982,Hlaing,16.84075,96.11651,16.840746,96.116513,1,UMTS,Ooredoo,1000,0.0860982148662036,0.2613699608255863,148.41351959212037,0.0661614814464924,0.7544359850928137,0.8818209042079417,0.0,0.7735437229600829,0.55
1983,Hlaing,16.84086,96.12335,16.840857,96.123352,1,LTE,Ooredoo,1000,0.0271770109201534,0.0824259247062381,148.22942086021942,0.0662512066627689,0.7460124940158367,0.886087147617085,0.0,0.7670236920560239,0.25
1984,Hlaing,16.84095,96.12359,16.840948,96.123589,3,"LTE, UMTS",Ooredoo,1000,0.0271770109201534,0.0824259247062381,148.22496126854537,0.0662520612757738,0.7458084441004167,0.8861277826498061,0.0,0.7668563448828251,0.25
1985,Hlaing,16.84099,96.12154,16.840987,96.121536,1,UMTS,Telenor,4867,0.0419894262080819,0.1274113153429402,148.28212660249247,0.0662232685675618,0.7484240605983884,0.884758750545585,0.0,0.7688742640904678,0.55
1986,Hlaing,16.84112,96.13686,16.841122,96.136864,2,UMTS,Telenor,1000,0.0518043974646149,0.1572194396414109,147.85984785504377,0.0664270563977824,0.7291025735658485,0.8944484289171918,0.0,0.7539044518685499,0.55
1987,Hlaing,16.84135,96.11114,16.841354,96.111145,1,UMTS,Telenor,1000,0.0730790207830726,0.2218305933274318,148.5721032088589,0.0660730947644175,0.7616920246470158,0.8776183052563159,0.0,0.7790809667384108,0.55
1988,Hlaing,16.84135,96.11183,16.841354370117,96.111831665039,2,UMTS,"MPT, Telenor",1000,0.0730790207830726,0.2218305933274318,148.55366178251302,0.0660823873239863,0.760848231815489,0.8780601467213999,0.0,0.7784300190513757,0.55
1989,Hlaing,16.84135,96.1132,16.841354370117,96.113204956055,1,UMTS,Ooredoo,1000,0.1408889064997768,0.4277696072357208,148.5166927451192,0.0661009889529928,0.7591567027463002,0.8789446146607544,0.0,0.7771248895334683,0.55
1990,Hlaing,16.84135,96.11595,16.841354370117,96.115951538086,3,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.0774647892438329,0.2351501974307689,148.44247283891443,0.0661381840801124,0.7557607493293784,0.8807131639327578,0.0,0.7745036115198853,0.55
1991,Hlaing,16.84135,96.11732,16.841354370117,96.117324829102,4,UMTS,Telenor,1000,0.109732198510215,0.3331465054242061,148.40522201990692,0.0661567775617988,0.7540563272604166,0.8815972444843536,0.0,0.7731874648440071,0.55
1992,Hlaing,16.84135,96.12007,16.841354370117,96.120071411133,5,UMTS,"MPT, Telenor",1000,0.0916659117447893,0.2782790883487689,148.3304387680896,0.0661939563202666,0.7506345978009797,0.8833650154617393,0.0,0.7705441604500936,0.55
1993,Hlaing,16.84135,96.12144,16.841354370117,96.121444702148,1,UMTS,MPT,1000,0.0419894262080819,0.1274113153429402,148.29290637984732,0.0662125415805833,0.7489172924497044,0.8842487051046688,0.0,0.769217004347949,0.55
1994,Hlaing,16.84135,96.12282,16.841354370117,96.122817993164,3,UMTS,MPT,1000,0.0382099524178887,0.1159330316499642,148.2552801783198,0.0662311240839901,0.7471956946442495,0.8851322636623938,0.0,0.7678861799969712,0.55
1995,Hlaing,16.84135,96.12694,16.841354370117,96.126937866211,4,"GSM, UMTS","MPT, Ooredoo",1000,0.1057012151794562,0.3209043858063475,148.14183889283703,0.0662868549702116,0.7420051555994776,0.8877821488997325,0.0,0.7638717045945158,0.55
1996,Hlaing,16.84135,96.13243,16.841354370117,96.132431030273,2,UMTS,"MPT, Ooredoo",1000,0.1461538610317163,0.4437593045065496,147.9892716108521,0.0663611237210664,0.7350243951935326,0.8913134702159533,0.0,0.7584677564468957,0.55
1997,Hlaing,16.84135,96.1338,16.841354370117,96.133804321289,1,UMTS,MPT,1000,0.1056677133007788,0.3208026404076352,147.95089557858884,0.0663796838720187,0.733268488664458,0.892195965961953,0.0,0.7571076102590824,0.55
1998,Hlaing,16.84135,96.13518,16.841354370117,96.135177612305,9,UMTS,"MPT, Telenor",1000,0.0190844432141002,0.0578487499218228,147.91242589541343,0.0663982411917205,0.7315082971106317,0.8930783270880047,0.0,0.7557438016072376,0.55
1999,Hlaing,16.84142,96.11523,16.841421,96.115227,1,UMTS,MPT,1000,0.0710127565759102,0.2155553370163568,148.46359421876258,0.0661266550861722,0.7567271642136487,0.880164984764711,0.0,0.775242837296308,0.55
2000,Hlaing,16.84153,96.13518,16.841526,96.135178,1,UMTS,Ooredoo,1000,0.0190844432141002,0.0578487499218228,147.9162668469487,0.0663937945155165,0.7316840409663896,0.892866897081647,0.0,0.7558614693836783,0.55
2001,Hlaing,16.84156,96.13702,16.841562,96.137024,1,UMTS,Telenor,1000,0.0089374402292085,0.0270322433498572,147.86521262374993,0.0664177983652582,0.7293480401199076,0.8940082291397263,0.0,0.7540470684728804,0.55
2002,Hlaing,16.8416,96.13695,16.8416,96.13695,1,UMTS,Telenor,1000,0.0009146715175312,0.0026670485138172,147.86814737061,0.0664158126430593,0.7294823203169175,0.8939138122679163,0.0,0.7541470441095673,0.55
2003,Hlaing,16.84161,96.13695,16.841608,96.136948,1,UMTS,Telenor,1000,0.0009146715175312,0.0026670485138172,147.86838312738075,0.0664155780183949,0.7294931074366025,0.893902656363592,0.0,0.7541545397756508,0.55
2004,Hlaing,16.8417,96.12282,16.841698,96.122818,1,GSM,Telenor,1000,0.0382099524178887,0.1159330316499642,148.26302815066072,0.0662222436985843,0.7475502053744676,0.8847100202030831,0.0,0.76812417759876,0.75
2005,Hlaing,16.84181,96.1219,16.841812,96.121902,1,UMTS,Ooredoo,1225,0.0704131366495678,0.2137342878426917,148.29071068731858,0.0662069066093362,0.7488168278987937,0.8839807741935919,0.0,0.7690914198430134,0.55
2006,Hlaing,16.84192,96.1369,16.841915,96.136902,2,UMTS,Telenor,1000,0.0344861419698849,0.1046237978481679,147.8765673762307,0.0664069901860729,0.7298675801255091,0.8934943231818726,0.0,0.7544115915839635,0.55
2007,Hlaing,16.84204,96.11507,16.842041,96.115067,1,UMTS,MPT,1000,0.0710127565759102,0.2155553370163568,148.4819461659937,0.0661085038657191,0.7575668629022284,0.8793019327951583,0.0,0.7758271233861678,0.55
2008,Hlaing,16.84204,96.12625,16.842041,96.126251,1,GSM,MPT,1000,0.0352472156023783,0.1069351828583433,148.17627889273464,0.0662598034525729,0.7435809678217189,0.8864959067080432,0.0,0.7650182086546675,0.75
2009,Hlaing,16.84204,96.129,16.842041,96.128998,1,UMTS,Telenor,1000,0.1056737632333223,0.3208210140876532,148.10024939574177,0.0662969373727144,0.74010221605144,0.8882615457182721,0.0,0.7623261155014648,0.55
2010,Hlaing,16.84204,96.13518,16.842041,96.135178,1,UMTS,Telenor,1000,0.0572654663199999,0.173804737243324,147.92783292923428,0.0663804374644742,0.7322132504287373,0.8922317976821759,0.0,0.7562160325167531,0.55
2011,Hlaing,16.84227,96.11412,16.84227,96.11412,1,GSM,Telenor,1000,0.1039519733391983,0.3155919282514887,148.51272826672562,0.0660897828038106,0.758975306883176,0.8784117860750524,0.0,0.7768907787619574,0.75
2012,Hlaing,16.84227,96.12648,16.84227,96.12648,1,UMTS,MPT,1000,0.0352472156023783,0.1069351828583433,148.17511843303413,0.0662569762261562,0.7435278706502635,0.8863614780984845,0.0,0.7649529117674966,0.55
2013,Hlaing,16.84238,96.1314,16.842384,96.131401,1,GSM,Telenor,1000,0.1160908925224077,0.3524578958029829,148.0411540605696,0.0663205271191557,0.7373982917855108,0.8893831880442011,0.0,0.7601960262243143,0.75
2014,Hlaing,16.8424,96.13626,16.842402,96.136256,1,UMTS,MPT,1030,0.0504996551541189,0.1532569297213893,147.90567488775054,0.0663856323146127,0.7311994027895148,0.892478801769591,0.0,0.7553913126365261,0.55
2015,Hlaing,16.84242,96.13673,16.842423,96.13673,1,UMTS,Telenor,1000,0.0504996551541189,0.1532569297213893,147.8928175384709,0.0663914874473911,0.7306111110299107,0.8927572008937412,0.0,0.7549330245094853,0.55
2016,Hlaing,16.84273,96.1068,16.842728,96.106796,1,GSM,Telenor,1072,0.389768968147877,1.0,148.71959445703325,0.0659788313196155,0.7684405296481116,0.8731362787224327,0.0,0.7841448920092597,0.75
2017,Hlaing,16.84273,96.11046,16.842727661133,96.110458374023,1,UMTS,MPT,1000,0.1461528005889355,0.4437560839357099,148.62166761913727,0.0660284296037962,0.7639598586695782,0.875494571761688,0.0,0.7806900656333946,0.55
2018,Hlaing,16.84273,96.11183,16.842727661133,96.111831665039,4,UMTS,"MPT, Ooredoo",1000,0.1461528005889355,0.4437560839357099,148.58477805801567,0.0660470194233512,0.7622719660603636,0.8763784781867153,0.0,0.7793879428793163,0.55
2019,Hlaing,16.84273,96.11732,16.842727661133,96.117324829102,3,UMTS,Telenor,1000,0.1527032045968448,0.4636496986768632,148.43627945573428,0.0661213516230624,0.7554773692788176,0.8799128163612558,0.0,0.7741426863411833,0.55
2020,Hlaing,16.84273,96.12007,16.842727661133,96.120071411133,4,"GSM, LTE, UMTS","MPT, Ooredoo, Telenor",1000,0.1073678826963508,0.3259660646650349,148.3614663046209,0.0661585013608226,0.7520542717683844,0.8816792074656528,0.0,0.7714980121229745,0.25
2021,Hlaing,16.84273,96.12144,16.842727661133,96.121444702148,1,GSM,Telenor,1000,0.0730394105798138,0.2217102969117454,148.32391885261774,0.0661770721103972,0.750336277170344,0.8825622071536283,0.0,0.7701701666678367,0.75
2022,Hlaing,16.84273,96.12213,16.842728,96.122131,1,UMTS,Ooredoo,1000,0.0730394105798138,0.2217102969117454,148.30512710806534,0.0661863429991396,0.7494764554272851,0.8830030182169564,0.0,0.7695054398457357,0.55
2023,Hlaing,16.84273,96.12419,16.842727661133,96.12419128418,8,"GSM, UMTS","MPT, Telenor",1000,0.0763175113758788,0.2316659079306753,148.2485423107422,0.0662142053298214,0.7468874015515617,0.8843278128462427,0.0,0.7675034632457638,0.55
2024,Hlaing,16.84273,96.12694,16.842727661133,96.126937866211,7,UMTS,"MPT, Telenor",1000,0.0704573052349856,0.2138684280912784,148.1727903982068,0.0662513274546426,0.7434213507389512,0.8860928910140541,0.0,0.7648220817802166,0.55
2025,Hlaing,16.84273,96.12831,16.842727661133,96.128311157227,1,UMTS,Telenor,1000,0.105702795274075,0.3209091845628156,148.13477373091547,0.0662698843359788,0.7416818870587921,0.8869752312967512,0.0,0.7634758886944859,0.55
2026,Hlaing,16.84273,96.12968,16.842727661133,96.129684448242,2,UMTS,Telenor,1000,0.1056737632333223,0.3208210140876532,148.09666328379166,0.0662884384189136,0.7399381324550952,0.8878574385214109,0.0,0.7621260283650426,0.55
2027,Hlaing,16.84273,96.13243,16.842727661133,96.132431030273,1,UMTS,MPT,1000,0.1160908925224077,0.3524578958029829,148.02016113100342,0.0663255381566091,0.7364377541812895,0.8896214522289592,0.0,0.75941530888844,0.55
2028,Hlaing,16.84273,96.1338,16.842727661133,96.133804321289,2,UMTS,"MPT, Ooredoo",1000,0.1056646535200026,0.3207933478357754,147.9817694657428,0.0663440837948477,0.734681132359868,0.8905032579262547,0.0,0.758054451194826,0.55
2029,Hlaing,16.84273,96.13518,16.842727661133,96.135177612305,8,"GSM, LTE, UMTS","MPT, Ooredoo, Telenor",1000,0.038177615159121,0.1158348232086324,147.94328410172614,0.066362626601654,0.7329202233245853,0.8913849289949628,0.0,0.7566899291751419,0.25
2030,Hlaing,16.84285,96.11535,16.842852,96.115351,1,UMTS,MPT,1000,0.0951095628000093,0.2887374764593031,148.4926299369752,0.0660914424447958,0.7580557019539801,0.8784906984779244,0.0,0.7761209514325716,0.55
2031,Hlaing,16.84307,96.13518,16.843071,96.135178,1,UMTS,MPT,1000,0.038177615159121,0.1158348232086324,147.95100169224995,0.0663537303620426,0.7332733439259173,0.8909619317018559,0.0,0.756926632092308,0.55
2032,Hlaing,16.84318,96.12328,16.843185,96.123276,1,UMTS,Ooredoo,1000,0.1006529986152497,0.3055729229932187,148.28404322190937,0.066190017138329,0.748511756077817,0.8831777157295545,0.0,0.7687116500255775,0.55
2033,Hlaing,16.84334,96.13544,16.843342,96.135444,1,UMTS,Telenor,1000,0.0413455138780235,0.1254557498838032,147.94963903405224,0.0663502951618209,0.7332109951033531,0.8907985952295369,0.0,0.7568491351222806,0.55
2034,Hlaing,16.84341,96.12419,16.843414,96.124191,2,UMTS,Ooredoo,1000,0.0763175113758788,0.2316659079306753,148.26406668695415,0.0661964663534364,0.7475977239049352,0.8834843622062974,0.0,0.7679807196501396,0.55
2035,Hlaing,16.84341,96.13449,16.843414,96.134491,1,UMTS,MPT,1000,0.0824639280990029,0.2503326109585758,147.97799620697322,0.0663355665001249,0.7345084858063127,0.8900982786575177,0.0,0.7578469547339934,0.55
2036,Hlaing,16.84351,96.11948,16.843512,96.119483,1,GSM,Telenor,1000,0.0208266053906693,0.0631397064972382,148.39528887749992,0.0661303048053911,0.753601833437631,0.8803385211595962,0.0,0.7726123365959258,0.75
2037,Hlaing,16.84356,96.1193,16.843564,96.119295,1,UMTS,MPT,1000,0.0208266053906693,0.0631397064972382,148.40159613207388,0.0661264217555043,0.7538904237069681,0.8801538903871714,0.0,0.7728299437089986,0.55
2038,Hlaing,16.84362,96.12716,16.843615,96.12716,1,UMTS,MPT,1000,0.0589805650024365,0.1790135018310131,148.18669089613866,0.0662313807791247,0.7440573720688397,0.885144468970686,0.0,0.7652204366041166,0.55
2039,Hlaing,16.8441,96.11183,16.844100952148,96.111831665039,4,"GSM, UMTS","MPT, Ooredoo, Telenor",1000,0.1461517400581307,0.4437528630975409,148.61598052711267,0.0660116679187154,0.7636996441182419,0.8746975892469697,0.0,0.780349335887551,0.55
2040,Hlaing,16.8441,96.1132,16.844100952148,96.113204956055,2,UMTS,MPT,1000,0.1461517399525222,0.4437528627768073,148.57898234897067,0.0660302405408704,0.762006781705636,0.8755806779721608,0.0,0.7790428661456147,0.55
2041,Hlaing,16.8441,96.11458,16.844100952148,96.11457824707,1,GSM,Telenor,1000,0.0763963455522851,0.2319053277789729,148.54189005246823,0.0660488104548744,0.7603096128800464,0.8764636379305275,0.0,0.7777327166376186,0.75
2042,Hlaing,16.8441,96.11732,16.844100952148,96.117324829102,1,UMTS,Ooredoo,1000,0.1461517399525222,0.4437528627768073,148.46742321519807,0.0660859421256798,0.7569023610603356,0.8782291699896067,0.0,0.7751013823997263,0.55
2043,Hlaing,16.8441,96.1187,16.844100952148,96.118698120117,4,"LTE, UMTS","Ooredoo, Telenor",1000,0.0871779354516564,0.2646490784691936,148.43004872842783,0.0661045038660354,0.7551922805368856,0.879111741308358,0.0,0.7737801996526065,0.25
2044,Hlaing,16.8441,96.12007,16.844100952148,96.120071411133,2,UMTS,"MPT, Telenor",1000,0.0906101404842032,0.275072704942872,148.3925802311609,0.0661230628654297,0.7534778985357902,0.8799941823002186,0.0,0.7724553411004544,0.55
2045,Hlaing,16.8441,96.12144,16.844100952148,96.121444702148,2,UMTS,"MPT, Ooredoo",1000,0.0097000172174696,0.0293481940601671,148.3550177489759,0.0661416191156158,0.751759216227403,0.8808764925730771,0.0,0.7711268076792541,0.55
2046,Hlaing,16.8441,96.12419,16.844101,96.124191,1,UMTS,Ooredoo,1000,0.07639102012046,0.2318891544118143,148.27961983486733,0.0661787182609782,0.7483093627158753,0.8826404781164435,0.0,0.7684590300259606,0.55
2047,Hlaing,16.8441,96.12556,16.844100952148,96.125564575195,3,UMTS,"MPT, Ooredoo",1000,0.0763963544042578,0.2319053546624651,148.24176664038794,0.0661972712887793,0.7465773787818207,0.8835226351717361,0.0,0.767119167240308,0.55
2048,Hlaing,16.8441,96.12694,16.844100952148,96.126937866211,1,UMTS,MPT,1000,0.0311789609485795,0.0945798700175086,148.20382846395032,0.0662158164599257,0.7448415064735256,0.884404418659792,0.0,0.7657759433014656,0.55
2049,Hlaing,16.8441,96.12831,16.844100952148,96.128311157227,1,UMTS,Ooredoo,1000,0.0803379697018393,0.2438760630482752,148.1657964234489,0.0662343588407198,0.7431013393876644,0.8852860694725204,0.0,0.7644290489003928,0.55
2050,Hlaing,16.8441,96.13106,16.844100952148,96.131057739258,1,UMTS,Telenor,1000,0.1754840222746701,0.5328351733168858,148.0894508434719,0.0662714351982584,0.7396081251484211,0.8870489715032798,0.0,0.76172425210165,0.55
2051,Hlaing,16.8441,96.1338,16.844100952148,96.133804321289,2,UMTS,MPT,1000,0.1057137345218095,0.3209424071212601,148.01273008687855,0.0663085002954119,0.7360977445938679,0.8888113381266497,0.0,0.7590047836237852,0.55
2052,Hlaing,16.8441,96.13518,16.844100952148,96.135177612305,6,UMTS,"MPT, Telenor",1000,0.0509326843661938,0.1545720419352743,147.97422907634012,0.0663270286007092,0.7343361196474261,0.8896923196794134,0.0,0.7576395496522241,0.55
2053,Hlaing,16.8441,96.13609,16.844101,96.136093,1,UMTS,MPT,1000,0.0974196314381437,0.2957531682329978,147.94851467205996,0.0663393761027981,0.7331595495930473,0.890279417170979,0.0,0.756727529729737,0.55
2054,Hlaing,16.84417,96.12139,16.84417,96.121389,1,UMTS,MPT,1489,0.0097000172174696,0.0293481940601671,148.35810909045054,0.0661390844273312,0.7519006614565937,0.8807559735301864,0.0,0.7712289582676326,0.55
2055,Hlaing,16.84437,96.12686,16.844371,96.126859,1,UMTS,MPT,1000,0.0311789609485795,0.0945798700175086,148.2121235184114,0.066207770635785,0.7452210491054304,0.8840218568155738,0.0,0.7660411702619518,0.55
2056,Hlaing,16.84438,96.12944,16.844381,96.129435,1,UMTS,MPT,1000,0.1235915652749948,0.3752374822009003,148.14093715787502,0.0662422861391482,0.7419638964537578,0.8856629956709274,0.0,0.7635187613363332,0.55
2057,Hlaing,16.84456,96.13518,16.844559,96.135178,1,UMTS,Telenor,1000,0.0509326843661938,0.1545720419352743,147.98455889415715,0.0663151641515074,0.7348087634690864,0.8891281903263625,0.0,0.7579566774976778,0.55
